query	subject	evalue	alnlength	identity	identical	mismatches	qframe	sframe	bframe
ENSG00000148826	ENSG00000068383	1.7e-54	100	100	100	0	1	-1	1/-1
ENSG00000185009	ENSG00000070718	0	426	83.333	355	71	2	1	2/1
ENSG00000162390	ENSG00000167080	0	105	81.905	86	19	1	-2	1/-2
ENSG00000102038	ENSG00000153147	0	753	86.321	650	103	2	1	2/1
ENSG00000065243	ENSG00000123143	0	332	80.422	267	65	3	2	3/2
ENSG00000188610	ENSG00000215784	0	460	98.261	452	8	-2	-3	-2/-3
ENSG00000188610	ENSG00000263513	0	159	98.742	157	2	-1	-3	-1/-3
ENSG00000108684	ENSG00000110881	0	160	85	136	24	1	2	1/2
ENSG00000221867	ENSG00000197172	0	466	96.996	452	14	2	3	2/3
ENSG00000198354	ENSG00000198889	0	437	86.041	376	61	3	1	3/1
ENSG00000213551	ENSG00000138286	2.27e-169	235	99.149	233	2	2	-1	2/-1
ENSG00000085998	ENSG00000171357	1.26e-137	199	100	199	0	-2	3	-2/3
ENSG00000167578	ENSG00000171570	1.07e-168	257	99.222	255	2	-1	-2	-1/-2
ENSG00000185668	ENSG00000198914	2.59e-62	142	91.549	130	12	-2	-3	-2/-3
ENSG00000198774	ENSG00000163428	1.68e-48	103	82.524	85	18	-2	3	-2/3
ENSG00000125352	ENSG00000125356	3.67e-73	113	100	113	0	-2	1	-2/1
ENSG00000120437	ENSG00000112096	0	278	99.281	276	2	2	-1	2/-1
ENSG00000120437	ENSG00000120438	1.74e-92	135	98.519	133	2	2	-2	2/-2
ENSG00000248405	ENSG00000241484	0	269	100	269	0	3	1	3/1
ENSG00000248405	ENSG00000241484	0	269	100	269	0	3	1	3/1
ENSG00000149658	ENSG00000185728	0	182	86.264	157	25	1	3	1/3
ENSG00000149658	ENSG00000185728	0	182	86.264	157	25	1	3	1/3
ENSG00000171102	ENSG00000122136	1.8e-142	229	94.323	216	13	-2	-3	-2/-3
ENSG00000119185	ENSG00000151693	0	736	100	736	0	2	-1	2/-1
ENSG00000278677	ENSG00000272196	2.62e-72	108	99.074	107	1	1	3	1/3
ENSG00000278677	ENSG00000203812	2.62e-72	108	99.074	107	1	1	3	1/3
ENSG00000196873	ENSG00000215126	0	560	99.286	556	4	3	2	3/2
ENSG00000196873	ENSG00000147996	0	597	99.33	593	4	-2	-1	-2/-1
ENSG00000067048	ENSG00000215301	0	493	95.132	469	24	1	3	1/3
ENSG00000197045	ENSG00000130755	3.84e-58	110	81.818	90	20	3	2	3/2
ENSG00000101204	ENSG00000120903	0	340	80.588	274	66	2	1	2/1
ENSG00000047410	ENSG00000116690	9.21e-131	116	100	116	0	-1	1	-1/1
ENSG00000047410	ENSG00000116690	9.8e-131	116	100	116	0	-1	1	-1/1
ENSG00000104818	ENSG00000267631	4.31e-113	169	98.817	167	2	2	1	2/1
ENSG00000104818	ENSG00000104827	8.39e-99	135	97.778	132	3	2	3	2/3
ENSG00000197959	ENSG00000079805	0	746	83.78	625	121	2	1	2/1
ENSG00000171116	ENSG00000268738	0	454	100	454	0	3	2	3/2
ENSG00000183305	ENSG00000268606	0	463	100	463	0	-1	-3	-1/-3
ENSG00000183305	ENSG00000268606	0	463	100	463	0	-1	-3	-1/-3
ENSG00000198865	ENSG00000250722	0	484	100	484	0	-2	1	-2/1
ENSG00000284741	ENSG00000128655	0	582	99.828	581	1	1	2	1/2
ENSG00000166275	ENSG00000270316	1.42e-68	115	100	115	0	2	1	2/1
ENSG00000162415	ENSG00000130449	0	193	86.01	166	27	3	1	3/1
ENSG00000148219	ENSG00000122484	2.38e-168	148	84.459	125	23	2	-1	2/-1
ENSG00000148219	ENSG00000112096	0	148	85.135	126	22	-2	-3	-2/-3
ENSG00000213185	ENSG00000138161	1.45e-74	119	95.798	114	5	3	2	3/2
ENSG00000198740	ENSG00000114853	1.82e-176	245	93.878	230	15	2	3	2/3
ENSG00000196787	ENSG00000196747	1.19e-75	123	92.683	114	9	1	3	1/3
ENSG00000196787	ENSG00000272196	9.76e-71	108	99.074	107	1	1	3	1/3
ENSG00000117500	ENSG00000122483	2.91e-66	126	97.619	123	3	-1	2	-1/2
ENSG00000112837	ENSG00000092607	6.34e-159	252	80.952	204	48	3	2	3/2
ENSG00000112837	ENSG00000092607	1.48e-156	252	80.952	204	48	3	1	3/1
ENSG00000133641	ENSG00000198707	5.24e-67	120	100	120	0	-3	3	-3/3
ENSG00000198019	ENSG00000150337	5.79e-179	196	98.98	194	2	1	3	1/3
ENSG00000116473	ENSG00000127314	4.75e-118	186	83.333	155	31	-2	-3	-2/-3
ENSG00000213923	ENSG00000283900	0	438	100	438	0	1	2	1/2
ENSG00000198898	ENSG00000116489	2.09e-164	288	86.806	250	38	2	1	2/1
ENSG00000196218	ENSG00000198626	0	122	87.705	107	15	1	3	1/3
ENSG00000135778	ENSG00000135749	3.82e-101	149	100	149	0	-1	3	-1/3
ENSG00000135778	ENSG00000135749	9.15e-100	149	100	149	0	2	-1	2/-1
ENSG00000135778	ENSG00000135749	5.25e-97	149	100	149	0	3	-2	3/-2
ENSG00000166160	ENSG00000269433	0	364	100	364	0	1	2	1/2
ENSG00000166160	ENSG00000268221	0	364	100	364	0	1	2	1/2
ENSG00000138316	ENSG00000156140	0	183	83.607	153	30	1	2	1/2
ENSG00000131015	ENSG00000155918	1.23e-154	244	90.164	220	24	-2	-1	-2/-1
ENSG00000107859	ENSG00000164093	3.4e-69	103	83.495	86	17	2	3	2/3
ENSG00000213029	ENSG00000168118	4.29e-146	215	100	215	0	3	2	3/2
ENSG00000025039	ENSG00000116954	0	336	87.798	295	41	2	1	2/1
ENSG00000196177	ENSG00000180398	7.01e-178	102	80.392	82	20	-2	-1	-2/-1
ENSG00000198074	ENSG00000227471	0	397	88.161	350	47	-2	-3	-2/-3
ENSG00000116191	ENSG00000136828	0	212	82.547	175	37	3	2	3/2
ENSG00000125430	ENSG00000153976	4.09e-140	274	93.066	255	19	-3	-2	-3/-2
ENSG00000215271	ENSG00000215277	1.15e-133	198	98.99	196	2	3	-3	3/-3
ENSG00000197013	ENSG00000213967	0	126	80.952	102	24	-2	-3	-2/-3
ENSG00000198917	ENSG00000167136	3.44e-92	122	96.721	118	4	2	-3	2/-3
ENSG00000157557	ENSG00000134954	9.56e-127	129	86.822	112	17	3	2	3/2
ENSG00000147224	ENSG00000229937	0	339	92.035	312	27	3	1	3/1
ENSG00000198961	ENSG00000181191	4.66e-114	129	89.922	116	13	1	2	1/2
ENSG00000213401	ENSG00000268606	0	415	84.578	351	64	-3	-1	-3/-1
ENSG00000000971	ENSG00000244414	2.04e-169	217	94.47	205	12	-2	-1	-2/-1
ENSG00000000971	ENSG00000244414	2.12e-165	217	94.47	205	12	2	3	2/3
ENSG00000203923	ENSG00000204363	0	206	89.806	185	21	3	2	3/2
ENSG00000203923	ENSG00000268988	0	137	87.591	120	17	2	1	2/1
ENSG00000172288	ENSG00000172352	0	725	100	725	0	3	2	3/2
ENSG00000197213	ENSG00000131848	0	353	80.737	285	68	-1	-3	-1/-3
ENSG00000196944	ENSG00000182783	0	321	89.72	288	33	-1	-2	-1/-2
ENSG00000198626	ENSG00000198838	0	389	85.861	334	55	3	1	3/1
ENSG00000198626	ENSG00000196218	0	129	87.597	113	16	3	1	3/1
ENSG00000120314	ENSG00000256453	0	320	100	320	0	3	-1	3/-1
ENSG00000214827	ENSG00000182712	5.09e-90	152	99.342	151	1	-1	-3	-1/-3
ENSG00000121933	ENSG00000282608	2.39e-98	164	98.78	162	2	-2	-1	-2/-1
ENSG00000116954	ENSG00000025039	0	336	87.798	295	41	1	2	1/2
ENSG00000121905	ENSG00000115756	2.4900000000000002e-123	196	94.388	185	11	1	3	1/3
ENSG00000058673	ENSG00000257315	0	950	100	950	0	1	2	1/2
ENSG00000058673	ENSG00000257315	0	950	100	950	0	1	2	1/2
ENSG00000198482	ENSG00000213799	0	205	80.488	165	40	1	3	1/3
ENSG00000198482	ENSG00000213799	0	205	80.488	165	40	1	3	1/3
ENSG00000075891	ENSG00000196092	2.78e-83	131	81.679	107	24	-1	-3	-1/-3
ENSG00000188931	ENSG00000143252	5.33e-122	142	99.296	141	1	-1	2	-1/2
ENSG00000134375	ENSG00000126768	5.95e-55	113	83.186	94	19	1	3	1/3
ENSG00000188828	ENSG00000145451	0	188	84.574	159	29	2	3	2/3
ENSG00000188828	ENSG00000145451	0	188	84.574	159	29	2	3	2/3
ENSG00000134698	ENSG00000092847	0	366	83.06	304	62	3	1	3/1
ENSG00000112246	ENSG00000159263	0	359	86.072	309	50	1	2	1/2
ENSG00000121481	ENSG00000204227	1.69e-123	151	84.106	127	24	1	2	1/2
ENSG00000198589	ENSG00000172915	0	175	80.571	141	34	2	1	2/1
ENSG00000165359	ENSG00000102786	0	245	84.49	207	38	2	3	2/3
ENSG00000124251	ENSG00000204070	7.93e-119	177	98.87	175	2	-2	2	-2/2
ENSG00000198355	ENSG00000137193	1.1e-129	183	81.967	150	33	1	2	1/2
ENSG00000124249	ENSG00000101098	9.42e-112	168	100	168	0	2	-3	2/-3
ENSG00000124249	ENSG00000101098	6.34e-107	168	100	168	0	-1	3	-1/3
ENSG00000124249	ENSG00000101098	3.64e-100	168	100	168	0	-3	2	-3/2
ENSG00000196767	ENSG00000184486	2.06e-69	132	81.061	107	25	-1	-3	-1/-3
ENSG00000196767	ENSG00000198914	8.25e-65	135	82.222	111	24	-1	-3	-1/-3
ENSG00000143171	ENSG00000186350	7.54e-169	203	89.163	181	22	1	2	1/2
ENSG00000196946	ENSG00000215372	0	616	95.455	588	28	-2	-3	-2/-3
ENSG00000198863	ENSG00000231925	6.51e-92	101	81.188	82	19	-1	1	-1/1
ENSG00000256980	ENSG00000135314	7.49e-97	133	83.459	111	22	3	1	3/1
ENSG00000056277	ENSG00000137871	0	209	85.167	178	31	2	1	2/1
ENSG00000163874	ENSG00000149289	2.16e-138	208	83.173	173	35	3	1	3/1
ENSG00000018625	ENSG00000163399	0	527	90.323	476	51	3	1	3/1
ENSG00000018625	ENSG00000163399	0	527	90.323	476	51	3	2	3/2
ENSG00000169418	ENSG00000159899	0	368	80.435	296	72	2	1	2/1
ENSG00000213281	ENSG00000174775	1.3e-100	193	84.456	163	30	3	2	3/2
ENSG00000162365	ENSG00000187048	0	528	94.886	501	27	2	3	2/3
ENSG00000111642	ENSG00000116254	0	529	88.658	469	60	3	2	3/2
ENSG00000189013	ENSG00000243772	2.18e-180	104	86.538	90	14	2	3	2/3
ENSG00000167165	ENSG00000243135	0	305	98.689	301	4	3	2	3/2
ENSG00000242498	ENSG00000250021	2.79e-179	225	100	225	0	-1	-2	-1/-2
ENSG00000280987	ENSG00000015479	0	727	100	727	0	3	1	3/1
ENSG00000280987	ENSG00000015479	0	727	100	727	0	3	1	3/1
ENSG00000134245	ENSG00000007341	0	668	99.551	665	3	3	-2	3/-2
ENSG00000127152	ENSG00000119866	0	114	87.719	100	14	2	1	2/1
ENSG00000086015	ENSG00000105613	0	540	82.222	444	96	2	1	2/1
ENSG00000086015	ENSG00000099308	0	376	80.851	304	72	2	1	2/1
ENSG00000154545	ENSG00000187243	0	612	100	612	0	2	1	2/1
ENSG00000126457	ENSG00000111218	0	339	81.711	277	62	1	2	1/2
ENSG00000156697	ENSG00000253797	0	266	90.602	241	25	-3	-2	-3/-2
ENSG00000145907	ENSG00000138757	2.06e-140	142	80.986	115	27	2	1	2/1
ENSG00000204397	ENSG00000137752	3.12e-81	134	92.537	124	10	-3	-2	-3/-2
ENSG00000149476	ENSG00000162144	9.28e-104	166	100	166	0	2	-1	2/-1
ENSG00000149476	ENSG00000162144	3.06e-94	166	100	166	0	-1	2	-1/2
ENSG00000172650	ENSG00000204172	0	351	96.866	340	11	-3	-2	-3/-2
ENSG00000172650	ENSG00000204149	0	297	95.96	285	12	2	1	2/1
ENSG00000198083	ENSG00000239886	1.54e-121	102	94.118	96	6	-1	-2	-1/-2
ENSG00000198502	ENSG00000196126	0	332	87.952	292	40	-1	-2	-1/-2
ENSG00000163283	ENSG00000163286	0	493	97.566	481	12	3	2	3/2
ENSG00000163283	ENSG00000163295	0	504	85.913	433	71	-1	-3	-1/-3
ENSG00000212710	ENSG00000150527	0	324	86.42	280	44	2	3	2/3
ENSG00000204657	ENSG00000204688	0	349	87.679	306	43	2	1	2/1
ENSG00000172780	ENSG00000261796	0	442	100	442	0	3	2	3/2
ENSG00000164330	ENSG00000221818	0	311	83.923	261	50	3	2	3/2
ENSG00000239306	ENSG00000248643	1.39e-84	143	100	143	0	-3	-2	-3/-2
ENSG00000138741	ENSG00000069018	0	422	84.123	355	67	3	2	3/2
ENSG00000196781	ENSG00000106829	0	360	96.667	348	12	1	3	1/3
ENSG00000196781	ENSG00000106829	0	360	96.667	348	12	1	2	1/2
ENSG00000120696	ENSG00000165572	0	653	81.93	535	118	-1	-3	-1/-3
ENSG00000066117	ENSG00000082014	0	105	80.952	85	20	3	2	3/2
ENSG00000081853	ENSG00000254245	0	412	100	412	0	2	3	2/3
ENSG00000198814	ENSG00000196475	0	457	85.339	390	67	-1	-3	-1/-3
ENSG00000187175	ENSG00000221864	6.13e-87	108	83.333	90	18	1	2	1/2
ENSG00000142634	ENSG00000115468	5.83e-64	130	84.615	110	20	3	1	3/1
ENSG00000135090	ENSG00000160551	0	350	83.143	291	59	3	1	3/1
ENSG00000215915	ENSG00000197785	0	290	87.586	254	36	3	2	3/2
ENSG00000215915	ENSG00000197785	0	290	87.586	254	36	3	2	3/2
ENSG00000221859	ENSG00000188155	2.6e-130	149	89.933	134	15	-2	-1	-2/-1
ENSG00000261052	ENSG00000213648	0	426	99.531	424	2	-2	-1	-2/-1
ENSG00000172352	ENSG00000172288	0	725	100	725	0	2	3	2/3
ENSG00000007923	ENSG00000041988	0	473	100	473	0	-1	2	-1/2
ENSG00000007923	ENSG00000041988	0	473	100	473	0	3	-1	3/-1
ENSG00000177710	ENSG00000164729	0	184	92.935	171	13	-2	-1	-2/-1
ENSG00000177710	ENSG00000259224	0	404	93.317	377	27	3	2	3/2
ENSG00000246705	ENSG00000272196	1.54e-70	118	97.458	115	3	2	3	2/3
ENSG00000125944	ENSG00000135316	0	404	84.406	341	63	2	1	2/1
ENSG00000213218	ENSG00000136488	2.12e-170	179	98.324	176	3	-1	-3	-1/-3
ENSG00000182583	ENSG00000205642	1.18e-173	129	93.023	120	9	-2	-1	-2/-1
ENSG00000065029	ENSG00000166478	0	217	82.949	180	37	3	1	3/1
ENSG00000169059	ENSG00000205642	0	165	97.576	161	4	-3	-2	-3/-2
ENSG00000133983	ENSG00000258644	4.13e-85	131	100	131	0	-3	-1	-3/-1
ENSG00000122824	ENSG00000196368	3.65e-134	177	96.045	170	7	-3	-2	-3/-2
ENSG00000212659	ENSG00000239886	2.21e-134	127	94.488	120	7	-1	-2	-1/-2
ENSG00000212899	ENSG00000212900	3.5e-66	127	88.189	112	15	1	3	1/3
ENSG00000205571	ENSG00000172062	0	192	100	192	0	3	1	3/1
ENSG00000221874	ENSG00000213799	0	218	82.11	179	39	3	1	3/1
ENSG00000221874	ENSG00000213799	0	218	82.11	179	39	3	1	3/1
ENSG00000144134	ENSG00000079974	0	241	98.755	238	3	3	2	3/2
ENSG00000205809	ENSG00000134545	0	162	90.123	146	16	1	2	1/2
ENSG00000182768	ENSG00000112378	0	229	85.59	196	33	-3	-2	-3/-2
ENSG00000008196	ENSG00000137203	8.95e-146	217	86.636	188	29	2	3	2/3
ENSG00000008196	ENSG00000137203	4.11e-143	217	86.636	188	29	2	3	2/3
ENSG00000168283	ENSG00000269897	0	334	99.701	333	1	1	3	1/3
ENSG00000168283	ENSG00000277258	2.38e-123	142	82.394	117	25	2	1	2/1
ENSG00000178935	ENSG00000269343	0	197	93.401	184	13	-2	-1	-2/-1
ENSG00000178935	ENSG00000204514	0	196	93.367	183	13	3	2	3/2
ENSG00000158158	ENSG00000148842	0	276	82.609	228	48	3	2	3/2
ENSG00000142207	ENSG00000170262	5.2e-138	203	100	203	0	-2	2	-2/2
ENSG00000142207	ENSG00000170262	1.15e-127	203	100	203	0	2	-1	2/-1
ENSG00000142207	ENSG00000170262	5.2e-138	203	100	203	0	-2	3	-2/3
ENSG00000142207	ENSG00000170262	1.15e-127	203	100	203	0	2	-1	2/-1
ENSG00000147123	ENSG00000182872	2.27e-124	174	100	174	0	1	-1	1/-1
ENSG00000147123	ENSG00000182872	8.25e-117	174	100	174	0	2	-2	2/-2
ENSG00000205863	ENSG00000240654	0	297	97.306	289	8	1	3	1/3
ENSG00000205863	ENSG00000240654	0	297	97.306	289	8	1	3	1/3
ENSG00000204390	ENSG00000204388	0	612	91.503	560	52	2	1	2/1
ENSG00000204390	ENSG00000204389	0	612	91.503	560	52	2	3	2/3
ENSG00000283374	ENSG00000206483	1.02e-143	207	100	207	0	1	2	1/2
ENSG00000283374	ENSG00000197763	1.25e-78	134	96.269	129	5	-1	-2	-1/-2
ENSG00000147206	ENSG00000269437	2.69e-96	147	82.993	122	25	-1	-3	-1/-3
ENSG00000147206	ENSG00000269437	2.11e-96	147	82.993	122	25	-1	-2	-1/-2
ENSG00000215126	ENSG00000196873	0	560	99.286	556	4	2	3	2/3
ENSG00000215126	ENSG00000147996	0	597	98.827	590	7	-2	-1	-2/-1
ENSG00000204231	ENSG00000186350	4.61e-131	117	91.453	107	10	1	2	1/2
ENSG00000241484	ENSG00000248405	0	269	100	269	0	1	3	1/3
ENSG00000255221	ENSG00000137752	3.05e-74	119	82.353	98	21	2	3	2/3
ENSG00000165572	ENSG00000120696	0	350	88.571	310	40	3	2	3/2
ENSG00000184908	ENSG00000186510	0	687	91.266	627	60	1	2	1/2
ENSG00000197620	ENSG00000197021	0	263	96.578	254	9	-1	-2	-1/-2
ENSG00000174130	ENSG00000174125	0	315	86.349	272	43	3	2	3/2
ENSG00000278224	ENSG00000124593	0	279	100	279	0	1	3	1/3
ENSG00000168970	ENSG00000243708	0	470	100	470	0	1	2	1/2
ENSG00000134873	ENSG00000134874	0	519	100	519	0	-2	3	-2/3
ENSG00000172785	ENSG00000136682	0	597	98.66	589	8	-2	-1	-2/-1
ENSG00000172785	ENSG00000196873	0	560	98.036	549	11	2	3	2/3
ENSG00000165443	ENSG00000148541	0	537	100	537	0	-3	1	-3/1
ENSG00000165443	ENSG00000148541	0	537	100	537	0	2	-2	2/-2
ENSG00000107485	ENSG00000179348	1.57e-115	118	94.068	111	7	2	1	2/1
ENSG00000205718	ENSG00000237247	3.09e-179	257	99.222	255	2	-3	-1	-3/-1
ENSG00000206527	ENSG00000105392	1.25e-52	101	84.158	85	16	2	3	2/3
ENSG00000216649	ENSG00000227488	1.86e-107	172	100	172	0	1	2	1/2
ENSG00000216649	ENSG00000237671	1.86e-107	172	100	172	0	1	2	1/2
ENSG00000111262	ENSG00000177301	0	156	91.026	142	14	1	2	1/2
ENSG00000204352	ENSG00000048828	2.42e-94	160	88.125	141	19	3	1	3/1
ENSG00000121281	ENSG00000166164	0	726	100	726	0	-2	1	-2/1
ENSG00000169621	ENSG00000169618	0	241	100	241	0	-2	-3	-2/-3
ENSG00000166200	ENSG00000146281	1.07e-85	132	82.576	109	23	3	1	3/1
ENSG00000072401	ENSG00000131508	1.83e-95	172	80.814	139	33	3	1	3/1
ENSG00000204152	ENSG00000265354	3.28e-142	225	96.889	218	7	1	3	1/3
ENSG00000188611	ENSG00000204147	0	741	98.516	730	11	-3	-2	-3/-2
ENSG00000134308	ENSG00000166913	7.36e-127	229	83.406	191	38	3	2	3/2
ENSG00000205922	ENSG00000169856	5e-94	155	88.387	137	18	1	3	1/3
ENSG00000205922	ENSG00000119547	5.31e-92	155	89.677	139	16	1	3	1/3
ENSG00000145945	ENSG00000071859	1.15e-139	148	85.811	127	21	1	3	1/3
ENSG00000212807	ENSG00000221970	0	311	100	311	0	1	2	1/2
ENSG00000148110	ENSG00000156875	0	374	84.225	315	59	3	2	3/2
ENSG00000204479	ENSG00000187545	0	489	86.912	425	64	-2	-3	-2/-3
ENSG00000213401	ENSG00000268606	0	415	84.578	351	64	-3	-1	-3/-1
ENSG00000188312	ENSG00000127080	0	446	100	446	0	3	-2	3/-2
ENSG00000147059	ENSG00000186787	0	383	95.039	364	19	1	2	1/2
ENSG00000152192	ENSG00000091010	1.32e-117	163	89.571	146	17	1	3	1/3
ENSG00000152192	ENSG00000151615	1.53e-102	158	93.038	147	11	1	3	1/3
ENSG00000137634	ENSG00000095110	6.38e-172	217	81.567	177	40	-2	-3	-2/-3
ENSG00000146038	ENSG00000146049	2.41e-123	199	99.497	198	1	2	-3	2/-3
ENSG00000135018	ENSG00000188021	0	163	90.184	147	16	3	2	3/2
ENSG00000159692	ENSG00000175029	0	309	88.997	275	34	2	3	2/3
ENSG00000170456	ENSG00000184014	0	101	82.178	83	18	2	1	2/1
ENSG00000212721	ENSG00000204880	0	145	93.103	135	10	-1	-3	-1/-3
ENSG00000212721	ENSG00000212722	2.23e-121	132	84.848	112	20	-1	-2	-1/-2
ENSG00000213214	ENSG00000050327	0	389	99.486	387	2	3	2	3/2
ENSG00000188312	ENSG00000127080	0	446	100	446	0	2	-2	2/-2
ENSG00000204779	ENSG00000184659	0	407	99.017	403	4	2	1	2/1
ENSG00000204779	ENSG00000187559	0	165	98.788	163	2	-2	-3	-2/-3
ENSG00000165059	ENSG00000072062	0	364	81.593	297	67	1	3	1/3
ENSG00000198176	ENSG00000114126	6.15e-119	100	86	86	14	3	1	3/1
ENSG00000106723	ENSG00000204271	4.05e-142	230	86.957	200	30	3	1	3/1
ENSG00000106723	ENSG00000204271	4.05e-142	230	86.957	200	30	3	1	3/1
ENSG00000071859	ENSG00000145945	1.38e-119	139	87.77	122	17	3	1	3/1
ENSG00000169955	ENSG00000261459	0	299	100	299	0	2	3	2/3
ENSG00000204147	ENSG00000188611	0	741	98.516	730	11	-2	-3	-2/-3
ENSG00000131737	ENSG00000006059	0	386	91.192	352	34	2	1	2/1
ENSG00000131737	ENSG00000094796	0	387	90.439	350	37	2	3	2/3
ENSG00000161010	ENSG00000161011	6.76e-145	207	100	207	0	3	-1	3/-1
ENSG00000161010	ENSG00000161011	1.01e-141	207	100	207	0	2	-3	2/-3
ENSG00000161010	ENSG00000161011	1.38e-121	207	100	207	0	-1	2	-1/2
ENSG00000005156	ENSG00000092871	0	867	100	867	0	1	-2	1/-2
ENSG00000005156	ENSG00000092871	0	867	100	867	0	-2	1	-2/1
ENSG00000183474	ENSG00000145736	0	392	99.49	390	2	-2	-3	-2/-3
ENSG00000043355	ENSG00000152977	7.71e-125	204	84.314	172	32	-1	-2	-1/-2
ENSG00000043355	ENSG00000156925	9.42e-136	168	89.881	151	17	3	2	3/2
ENSG00000165028	ENSG00000136783	0	309	87.055	269	40	3	1	3/1
ENSG00000073464	ENSG00000109572	0	536	80.224	430	106	2	3	2/3
ENSG00000090889	ENSG00000226650	0	698	89.828	627	71	1	3	1/3
ENSG00000137135	ENSG00000159884	2.09e-175	249	94.378	235	14	2	-3	2/-3
ENSG00000057608	ENSG00000203879	0	218	89.908	196	22	1	3	1/3
ENSG00000134551	ENSG00000231887	9.12e-72	110	94.545	104	6	1	2	1/2
ENSG00000186818	ENSG00000104972	0	176	82.955	146	30	1	3	1/3
ENSG00000135945	ENSG00000158417	3.55e-180	284	100	284	0	1	-1	1/-1
ENSG00000070476	ENSG00000198455	0	311	85.209	265	46	1	2	1/2
ENSG00000240871	ENSG00000204880	6.04e-87	127	80.315	102	25	-1	-2	-1/-2
ENSG00000121335	ENSG00000251655	1.09e-148	142	97.183	138	4	2	1	2/1
ENSG00000125835	ENSG00000128739	3.45e-93	100	97	97	3	2	3	2/3
ENSG00000147050	ENSG00000183878	0	408	88.725	362	46	3	1	3/1
ENSG00000161011	ENSG00000161010	2.23e-144	207	100	207	0	-1	3	-1/3
ENSG00000161011	ENSG00000161010	3.32e-141	207	100	207	0	-3	2	-3/2
ENSG00000147885	ENSG00000234829	6.91e-168	269	86.245	232	37	-3	-1	-3/-1
ENSG00000147885	ENSG00000186803	2.09e-154	261	87.356	228	33	1	2	1/2
ENSG00000168961	ENSG00000170298	0	261	90.421	236	25	1	2	1/2
ENSG00000120235	ENSG00000233816	4.66e-119	233	80.687	188	45	-3	-2	-3/-2
ENSG00000205497	ENSG00000205496	0	314	96.815	304	10	3	1	3/1
ENSG00000090061	ENSG00000205476	0	447	100	447	0	2	-3	2/-3
ENSG00000119715	ENSG00000196482	0	366	81.421	298	68	3	2	3/2
ENSG00000041988	ENSG00000007923	0	473	100	473	0	2	-1	2/-1
ENSG00000041988	ENSG00000007923	0	473	100	473	0	-1	3	-1/3
ENSG00000205029	ENSG00000186119	4.44e-160	304	81.25	247	57	1	3	1/3
ENSG00000147996	ENSG00000215126	0	207	98.068	203	4	1	2	1/2
ENSG00000184659	ENSG00000204779	0	407	99.017	403	4	1	2	1/2
ENSG00000184659	ENSG00000273514	0	236	98.305	232	4	1	3	1/3
ENSG00000240682	ENSG00000261796	8.79e-170	303	100	303	0	2	3	2/3
ENSG00000213139	ENSG00000113838	1.16e-65	103	100	103	0	-3	-1	-3/-1
ENSG00000213139	ENSG00000113838	7.22e-64	103	100	103	0	-1	-2	-1/-2
ENSG00000213139	ENSG00000113838	9.92e-64	103	100	103	0	-2	-3	-2/-3
ENSG00000163806	ENSG00000171103	4.16e-99	132	100	132	0	1	-2	1/-2
ENSG00000163806	ENSG00000171103	1.55e-95	132	100	132	0	-3	1	-3/1
ENSG00000205143	ENSG00000116017	3.02e-81	133	84.962	113	20	1	3	1/3
ENSG00000170122	ENSG00000184492	0	358	94.413	338	20	2	3	2/3
ENSG00000170122	ENSG00000187559	0	273	95.604	261	12	2	1	2/1
ENSG00000168255	ENSG00000267645	0	294	98.98	291	3	-3	-2	-3/-2
ENSG00000168255	ENSG00000267368	0	165	99.394	164	1	-1	-3	-1/-3
ENSG00000180138	ENSG00000113712	0	334	81.138	271	63	2	3	2/3
ENSG00000223609	ENSG00000244734	2.29e-87	161	85.093	137	24	-1	-3	-1/-3
ENSG00000243207	ENSG00000130810	0	312	100	312	0	1	2	1/2
ENSG00000205810	ENSG00000205809	3.07e-141	160	91.875	147	13	1	2	1/2
ENSG00000129873	ENSG00000182415	0	651	100	651	0	-2	-1	-2/-1
ENSG00000129873	ENSG00000172352	0	395	97.722	386	9	-2	-1	-2/-1
ENSG00000011052	ENSG00000243678	1.11e-138	210	96.667	203	7	3	1	3/1
ENSG00000212722	ENSG00000212721	2.61e-130	132	84.848	112	20	-2	-1	-2/-1
ENSG00000206047	ENSG00000240247	1.03e-68	121	100	121	0	2	3	2/3
ENSG00000165023	ENSG00000176490	4.64e-93	129	84.496	109	20	1	2	1/2
ENSG00000183049	ENSG00000134072	0	309	84.79	262	47	3	2	3/2
ENSG00000173575	ENSG00000153922	0	531	85.687	455	76	1	2	1/2
ENSG00000196368	ENSG00000122824	8.64e-139	180	93.333	168	12	-2	-3	-2/-3
ENSG00000196368	ENSG00000122824	2.41e-126	180	93.333	168	12	-2	-3	-2/-3
ENSG00000183753	ENSG00000185894	9.97e-69	107	100	107	0	-1	-2	-1/-2
ENSG00000183753	ENSG00000185894	2.59e-68	107	100	107	0	1	3	1/3
ENSG00000158373	ENSG00000180596	2.05e-65	118	92.373	109	9	1	2	1/2
ENSG00000205476	ENSG00000090061	0	447	100	447	0	-3	2	-3/2
ENSG00000132950	ENSG00000121741	1.44e-116	105	81.905	86	19	-2	-1	-2/-1
ENSG00000172780	ENSG00000261796	0	442	100	442	0	3	2	3/2
ENSG00000212122	ENSG00000100056	6.09e-154	277	82.31	228	49	1	-3	1/-3
ENSG00000212122	ENSG00000206203	6.1e-154	277	82.31	228	49	1	2	1/2
