GOID	Molecular function	Number of genes	ENTREZID	ENSEMBL	SYMBOL
GO:0051287	NAD binding	5	1488	ENSG00000175029	CTBP2
GO:0015179	L-amino acid transmembrane transporter activity	5	10166	ENSG00000102743	SLC25A15
GO:0016765	transferase activity, transferring alkyl or aryl (other than methyl) groups	5	2938	ENSG00000243955	GSTA1
GO:0099516	ion antiporter activity	5	283652	ENSG00000188467	SLC24A5
GO:0008173	RNA methyltransferase activity	5	4234	ENSG00000037897	METTL1
GO:0048365	Rac GTPase binding	5	1855	ENSG00000107404	DVL1
GO:0033613	activating transcription factor binding	5	6926	ENSG00000135111	TBX3
GO:0001618	virus receptor activity	5	3303	ENSG00000204389	HSPA1A
GO:0104005	hijacked molecular function	5	3303	ENSG00000204389	HSPA1A
GO:0004843	thiol-dependent ubiquitin-specific protease activity	5	54764	ENSG00000019995	ZRANB1
GO:0015171	amino acid transmembrane transporter activity	5	10166	ENSG00000102743	SLC25A15
GO:0005254	chloride channel activity	5	1188	ENSG00000184908	CLCNKB
GO:0008094	DNA-dependent ATPase activity	5	1106	ENSG00000173575	CHD2
GO:0016811	hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amides	5	56624	ENSG00000188611	ASAH2
GO:0008276	protein methyltransferase activity	5	11091	ENSG00000196363	WDR5
GO:0005496	steroid binding	5	1645	ENSG00000187134	AKR1C1
GO:0008170	N-methyltransferase activity	5	11091	ENSG00000196363	WDR5
GO:0004553	hydrolase activity, hydrolyzing O-glycosyl compounds	5	278	ENSG00000174876	AMY1C
GO:0004553	hydrolase activity, hydrolyzing O-glycosyl compounds	5	278	ENSG00000187733	AMY1C
GO:0003697	single-stranded DNA binding	5	5457	ENSG00000152192	POU4F1
GO:0042626	ATPase activity, coupled to transmembrane movement of substances	5	515	ENSG00000116459	ATP5PB
GO:0005178	integrin binding	5	9270	ENSG00000119185	ITGB1BP1
GO:0044325	ion channel binding	5	6262	ENSG00000198626	RYR2
GO:0031072	heat shock protein binding	5	3303	ENSG00000204389	HSPA1A
GO:0051082	unfolded protein binding	5	3303	ENSG00000204389	HSPA1A
GO:0004702	signal transducer, downstream of receptor, with serine/threonine kinase activity	5	9943	ENSG00000172939	OXSR1
GO:0015405	P-P-bond-hydrolysis-driven transmembrane transporter activity	5	515	ENSG00000116459	ATP5PB
GO:0015399	primary active transmembrane transporter activity	5	515	ENSG00000116459	ATP5PB
GO:0016798	hydrolase activity, acting on glycosyl bonds	5	278	ENSG00000174876	AMY1C
GO:0016798	hydrolase activity, acting on glycosyl bonds	5	278	ENSG00000187733	AMY1C
GO:0019842	vitamin binding	5	63826	ENSG00000167720	SRR
GO:0004866	endopeptidase inhibitor activity	5	551	ENSG00000101200	AVP
GO:0061135	endopeptidase regulator activity	5	551	ENSG00000101200	AVP
GO:0032561	guanyl ribonucleotide binding	56	5864	ENSG00000105649	RAB3A
GO:0019001	guanyl nucleotide binding	56	5864	ENSG00000105649	RAB3A
GO:0005525	GTP binding	55	5864	ENSG00000105649	RAB3A
GO:0032550	purine ribonucleoside binding	55	5864	ENSG00000105649	RAB3A
GO:0001883	purine nucleoside binding	55	5864	ENSG00000105649	RAB3A
GO:0032549	ribonucleoside binding	55	5864	ENSG00000105649	RAB3A
GO:0001882	nucleoside binding	55	5864	ENSG00000105649	RAB3A
GO:0001228	transcriptional activator activity, RNA polymerase II transcription regulatory region sequence-specific DNA binding	55	3169	ENSG00000129514	FOXA1
GO:0000982	transcription factor activity, RNA polymerase II proximal promoter sequence-specific DNA binding	49	8929	ENSG00000109132	PHOX2B
GO:0003924	GTPase activity	47	2779	ENSG00000114349	GNAT1
GO:0000987	proximal promoter sequence-specific DNA binding	41	3211	ENSG00000120094	HOXB1
GO:0000978	RNA polymerase II proximal promoter sequence-specific DNA binding	40	3211	ENSG00000120094	HOXB1
GO:0046982	protein heterodimerization activity	37	10325	ENSG00000083750	RRAGB
GO:0001664	G-protein coupled receptor binding	36	5197	ENSG00000109272	PF4V1
GO:0001077	transcriptional activator activity, RNA polymerase II proximal promoter sequence-specific DNA binding	35	3211	ENSG00000120094	HOXB1
GO:0048037	cofactor binding	34	1559	ENSG00000138109	CYP2C9
GO:0005216	ion channel activity	32	23415	ENSG00000089558	KCNH4
GO:0022838	substrate-specific channel activity	32	23415	ENSG00000089558	KCNH4
GO:0015267	channel activity	32	23415	ENSG00000089558	KCNH4
GO:0022803	passive transmembrane transporter activity	32	23415	ENSG00000089558	KCNH4
GO:0048018	receptor ligand activity	32	10637	ENSG00000243709	LEFTY1
GO:0016887	ATPase activity	30	4628	ENSG00000133026	MYH10
GO:0004175	endopeptidase activity	29	9512	ENSG00000105819	PMPCB
GO:0046873	metal ion transmembrane transporter activity	28	56302	ENSG00000127412	TRPV5
GO:0003713	transcription coactivator activity	27	9519	ENSG00000028839	TBPL1
GO:0022839	ion gated channel activity	25	10021	ENSG00000138622	HCN4
GO:0022836	gated channel activity	25	10021	ENSG00000138622	HCN4
GO:0005261	cation channel activity	23	10021	ENSG00000138622	HCN4
GO:0042623	ATPase activity, coupled	23	2966	ENSG00000145736	GTF2H2
GO:0003714	transcription corepressor activity	22	10214	ENSG00000165584	SSX3
GO:0001227	transcriptional repressor activity, RNA polymerase II transcription regulatory region sequence-specific DNA binding	22	5396	ENSG00000116132	PRRX1
GO:0022804	active transmembrane transporter activity	22	514	ENSG00000124172	ATP5F1E
GO:0016757	transferase activity, transferring glycosyl groups	21	84920	ENSG00000139133	ALG10
GO:0008509	anion transmembrane transporter activity	21	6584	ENSG00000197375	SLC22A5
GO:0005506	iron ion binding	20	1585	ENSG00000179142	CYP11B2
GO:0001076	transcription factor activity, RNA polymerase II transcription factor binding	20	6659	ENSG00000124766	SOX4
GO:0042393	histone binding	20	84656	ENSG00000140632	GLYR1
GO:0004984	olfactory receptor activity	20	144124	ENSG00000166363	OR10A5
GO:0005200	structural constituent of cytoskeleton	19	27175	ENSG00000037042	TUBG2
GO:0020037	heme binding	19	1579	ENSG00000187048	CYP4A11
GO:0046906	tetrapyrrole binding	19	1579	ENSG00000187048	CYP4A11
GO:0016705	oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen	19	1562	ENSG00000108242	CYP2C18
GO:0033218	amide binding	19	2194	ENSG00000169710	FASN
GO:0015631	tubulin binding	19	4628	ENSG00000133026	MYH10
GO:0016758	transferase activity, transferring hexosyl groups	18	84920	ENSG00000139133	ALG10
GO:0004252	serine-type endopeptidase activity	18	4018	ENSG00000198670	LPA
GO:0042277	peptide binding	18	7096	ENSG00000174125	TLR1
GO:0008236	serine-type peptidase activity	18	4018	ENSG00000198670	LPA
GO:0017171	serine hydrolase activity	18	4018	ENSG00000198670	LPA
GO:0031625	ubiquitin protein ligase binding	18	9820	ENSG00000044090	CUL7
GO:0044389	ubiquitin-like protein ligase binding	18	9820	ENSG00000044090	CUL7
GO:0015077	monovalent inorganic cation transmembrane transporter activity	18	23415	ENSG00000089558	KCNH4
GO:0035326	enhancer binding	17	6496	ENSG00000138083	SIX3
GO:0140030	modification-dependent protein binding	17	84656	ENSG00000140632	GLYR1
GO:0015276	ligand-gated ion channel activity	17	2557	ENSG00000109158	GABRA4
GO:0022834	ligand-gated channel activity	17	2557	ENSG00000109158	GABRA4
GO:1901681	sulfur compound binding	17	2944	ENSG00000134184	GSTM1
GO:0003779	actin binding	17	7111	ENSG00000136842	TMOD1
GO:0050839	cell adhesion molecule binding	17	2194	ENSG00000169710	FASN
GO:0004497	monooxygenase activity	16	1562	ENSG00000108242	CYP2C18
GO:0005516	calmodulin binding	16	56302	ENSG00000127412	TRPV5
GO:0015291	secondary active transmembrane transporter activity	16	6584	ENSG00000197375	SLC22A5
GO:0005088	Ras guanyl-nucleotide exchange factor activity	16	2247	ENSG00000138685	FGF2
GO:0005126	cytokine receptor binding	16	503841	ENSG00000187082	DEFB106B
GO:0005085	guanyl-nucleotide exchange factor activity	16	2247	ENSG00000138685	FGF2
GO:0003705	transcription factor activity, RNA polymerase II distal enhancer sequence-specific binding	15	2294	ENSG00000103241	FOXF1
GO:0001104	RNA polymerase II transcription cofactor activity	15	1387	ENSG00000005339	CREBBP
GO:0031490	chromatin DNA binding	15	3008	ENSG00000168298	HIST1H1E
GO:0001078	transcriptional repressor activity, RNA polymerase II proximal promoter sequence-specific DNA binding	15	57616	ENSG00000121297	TSHZ3
GO:0008168	methyltransferase activity	15	339175	ENSG00000087995	METTL2A
GO:0016741	transferase activity, transferring one-carbon groups	15	339175	ENSG00000087995	METTL2A
GO:0030246	carbohydrate binding	15	653499	ENSG00000178934	LGALS7B
GO:0030246	carbohydrate binding	15	653499	ENSG00000205076	LGALS7B
GO:0008017	microtubule binding	15	3797	ENSG00000084731	KIF3C
GO:0140098	catalytic activity, acting on RNA	15	339175	ENSG00000087995	METTL2A
GO:0004842	ubiquitin-protein transferase activity	15	57161	ENSG00000139946	PELI2
GO:0019787	ubiquitin-like protein transferase activity	15	57161	ENSG00000139946	PELI2
GO:0019825	oxygen binding	14	3039	ENSG00000206172	HBA1
GO:0001158	enhancer sequence-specific DNA binding	14	6496	ENSG00000138083	SIX3
GO:0015085	calcium ion transmembrane transporter activity	14	10369	ENSG00000166862	CACNG2
GO:0008194	UDP-glycosyltransferase activity	14	167127	ENSG00000168671	UGT3A2
GO:0000287	magnesium ion binding	14	374868	ENSG00000166377	ATP9B
GO:0005244	voltage-gated ion channel activity	14	2905	ENSG00000161509	GRIN2C
GO:0022832	voltage-gated channel activity	14	2905	ENSG00000161509	GRIN2C
GO:0005539	glycosaminoglycan binding	14	4018	ENSG00000198670	LPA
GO:0005125	cytokine activity	14	8741	ENSG00000161955	TNFSF13
GO:0060589	nucleoside-triphosphatase regulator activity	14	2776	ENSG00000156052	GNAQ
GO:0001047	core promoter binding	13	27316	ENSG00000147274	RBMX
GO:0017048	Rho GTPase binding	13	1857	ENSG00000161202	DVL3
GO:0016829	lyase activity	13	111	ENSG00000173175	ADCY5
GO:0043177	organic acid binding	13	2747	ENSG00000182890	GLUD2
GO:0019887	protein kinase regulator activity	13	808	ENSG00000160014	CALM3
GO:0019887	protein kinase regulator activity	13	808	ENSG00000198668	CALM3
GO:0019207	kinase regulator activity	13	808	ENSG00000160014	CALM3
GO:0019207	kinase regulator activity	13	808	ENSG00000198668	CALM3
GO:0008514	organic anion transmembrane transporter activity	13	57084	ENSG00000091664	SLC17A6
GO:0016746	transferase activity, transferring acyl groups	13	2194	ENSG00000169710	FASN
GO:0050662	coenzyme binding	13	11162	ENSG00000170917	NUDT6
GO:0042578	phosphoric ester hydrolase activity	13	248	ENSG00000163295	ALPI
GO:0004857	enzyme inhibitor activity	13	94032	ENSG00000163888	CAMK2N2
GO:0042826	histone deacetylase binding	12	3206	ENSG00000253293	HOXA10
GO:0099094	ligand-gated cation channel activity	12	1139	ENSG00000175344	CHRNA7
GO:0030594	neurotransmitter receptor activity	12	284433	ENSG00000172519	OR10H5
GO:0005262	calcium channel activity	12	10369	ENSG00000166862	CACNG2
GO:0016616	oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor	12	3419	ENSG00000166411	IDH3A
GO:0016614	oxidoreductase activity, acting on CH-OH group of donors	12	3419	ENSG00000166411	IDH3A
GO:0022843	voltage-gated cation channel activity	12	2905	ENSG00000161509	GRIN2C
GO:0004386	helicase activity	12	79039	ENSG00000123064	DDX54
GO:0008201	heparin binding	12	202915	ENSG00000164855	TMEM184A
GO:0051427	hormone receptor binding	12	25879	ENSG00000164934	DCAF13
GO:0031406	carboxylic acid binding	12	2747	ENSG00000182890	GLUD2
GO:0016747	transferase activity, transferring acyl groups other than amino-acyl groups	12	2194	ENSG00000169710	FASN
GO:0061630	ubiquitin protein ligase activity	12	223082	ENSG00000180233	ZNRF2
GO:0061659	ubiquitin-like protein ligase activity	12	223082	ENSG00000180233	ZNRF2
GO:0045296	cadherin binding	12	9230	ENSG00000185236	RAB11B
GO:0003729	mRNA binding	12	10642	ENSG00000159217	IGF2BP1
GO:0001190	transcriptional activator activity, RNA polymerase II transcription factor binding	11	6664	ENSG00000176887	SOX11
GO:0031491	nucleosome binding	11	26155	ENSG00000188976	NOC2L
GO:0000980	RNA polymerase II distal enhancer sequence-specific DNA binding	11	10620	ENSG00000179361	ARID3B
GO:0005230	extracellular ligand-gated ion channel activity	11	2559	ENSG00000145863	GABRA6
GO:0016407	acetyltransferase activity	11	2194	ENSG00000169710	FASN
GO:0005179	hormone activity	11	797	ENSG00000175868	CALCB
GO:0015293	symporter activity	11	10723	ENSG00000113504	SLC12A7
GO:0035257	nuclear hormone receptor binding	11	25879	ENSG00000164934	DCAF13
GO:0008757	S-adenosylmethionine-dependent methyltransferase activity	11	55006	ENSG00000171103	TRMT61B
GO:0015103	inorganic anion transmembrane transporter activity	11	2557	ENSG00000109158	GABRA4
GO:0004518	nuclease activity	11	85463	ENSG00000149289	ZC3H12C
GO:0015020	glucuronosyltransferase activity	10	54600	ENSG00000241119	UGT1A9
GO:0008395	steroid hydroxylase activity	10	1548	ENSG00000255974	CYP2A6
GO:0140104	molecular carrier activity	10	3047	ENSG00000213934	HBG1
GO:0019003	GDP binding	10	9230	ENSG00000185236	RAB11B
GO:0002020	protease binding	10	1857	ENSG00000161202	DVL3
GO:0004519	endonuclease activity	10	79008	ENSG00000181625	SLX1B
GO:0016810	hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds	10	9582	ENSG00000179750	APOBEC3B
GO:0008083	growth factor activity	10	7060	ENSG00000113296	THBS4
GO:0015079	potassium ion transmembrane transporter activity	10	348980	ENSG00000164588	HCN1
GO:0140097	catalytic activity, acting on DNA	10	2021	ENSG00000167136	ENDOG
GO:0030695	GTPase regulator activity	10	6904	ENSG00000141556	TBCD
GO:0005543	phospholipid binding	10	6711	ENSG00000115306	SPTBN1
GO:0031683	G-protein beta/gamma-subunit complex binding	9	2780	ENSG00000134183	GNAT2
GO:0022824	transmitter-gated ion channel activity	9	1139	ENSG00000175344	CHRNA7
GO:0022835	transmitter-gated channel activity	9	1139	ENSG00000175344	CHRNA7
GO:0035064	methylated histone binding	9	9085	ENSG00000172288	CDY1
GO:0140034	methylation-dependent protein binding	9	9085	ENSG00000172288	CDY1
GO:0034212	peptide N-acetyltransferase activity	9	9085	ENSG00000172288	CDY1
GO:0016782	transferase activity, transferring sulfur-containing groups	9	9953	ENSG00000125430	HS3ST3B1
GO:0008080	N-acetyltransferase activity	9	9085	ENSG00000172288	CDY1
GO:0030165	PDZ domain binding	9	55327	ENSG00000148943	LIN7C
GO:0042562	hormone binding	9	4882	ENSG00000159899	NPR2
GO:0016410	N-acyltransferase activity	9	9085	ENSG00000172288	CDY1
GO:0043021	ribonucleoprotein complex binding	9	26121	ENSG00000105618	PRPF31
GO:0043492	ATPase activity, coupled to movement of substances	9	10079	ENSG00000054793	ATP9A
GO:0016853	isomerase activity	9	1652	ENSG00000099977	DDT
GO:0005342	organic acid transmembrane transporter activity	9	10166	ENSG00000102743	SLC25A15
GO:0046943	carboxylic acid transmembrane transporter activity	9	10166	ENSG00000102743	SLC25A15
GO:0017137	Rab GTPase binding	9	23258	ENSG00000184014	DENND5A
GO:0005096	GTPase activator activity	9	6904	ENSG00000141556	TBCD
GO:0016712	oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, reduced flavin or flavoprotein as one donor, and incorporation of one atom of oxygen	8	1553	ENSG00000197838	CYP2A13
GO:0001205	transcriptional activator activity, RNA polymerase II distal enhancer sequence-specific DNA binding	8	4990	ENSG00000184302	SIX6
GO:0005109	frizzled binding	8	1857	ENSG00000161202	DVL3
GO:0001105	RNA polymerase II transcription coactivator activity	8	6666	ENSG00000177732	SOX12
GO:0016709	oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, NAD(P)H as one donor, and incorporation of one atom of oxygen	8	284541	ENSG00000162365	CYP4A22
GO:0005231	excitatory extracellular ligand-gated ion channel activity	8	2905	ENSG00000161509	GRIN2C
GO:0030295	protein kinase activator activity	8	245711	ENSG00000163806	SPDYA
GO:0019209	kinase activator activity	8	245711	ENSG00000163806	SPDYA
GO:0008013	beta-catenin binding	8	283149	ENSG00000186174	BCL9L
GO:0015297	antiporter activity	8	291	ENSG00000151729	SLC25A4
GO:0001046	core promoter sequence-specific DNA binding	8	6656	ENSG00000182968	SOX1
GO:0035258	steroid hormone receptor binding	8	25879	ENSG00000164934	DCAF13
GO:0005549	odorant binding	8	29991	ENSG00000122136	OBP2A
GO:0015238	drug transmembrane transporter activity	8	292	ENSG00000005022	SLC25A5
GO:0047485	protein N-terminus binding	8	801	ENSG00000198668	CALM1
GO:0004222	metalloendopeptidase activity	8	4319	ENSG00000166670	MMP10
GO:0001085	RNA polymerase II transcription factor binding	8	8022	ENSG00000107187	LHX3
GO:0015081	sodium ion transmembrane transporter activity	8	283652	ENSG00000188467	SLC24A5
GO:0030674	protein binding, bridging	8	10750	ENSG00000154016	GRAP
GO:0008237	metallopeptidase activity	8	4319	ENSG00000166670	MMP10
GO:0060090	molecular adaptor activity	8	10750	ENSG00000154016	GRAP
GO:0003823	antigen binding	8	3123	ENSG00000196126	HLA-DRB1
GO:0008234	cysteine-type peptidase activity	8	8239	ENSG00000124486	USP9X
GO:0008391	arachidonic acid monooxygenase activity	7	1553	ENSG00000197838	CYP2A13
GO:0008392	arachidonic acid epoxygenase activity	7	1553	ENSG00000197838	CYP2A13
GO:0008519	ammonium transmembrane transporter activity	7	6007	ENSG00000187010	RHD
GO:0099529	neurotransmitter receptor activity involved in regulation of postsynaptic membrane potential	7	1141	ENSG00000160716	CHRNB2
GO:1904315	transmitter-gated ion channel activity involved in regulation of postsynaptic membrane potential	7	1141	ENSG00000160716	CHRNB2
GO:0098960	postsynaptic neurotransmitter receptor activity	7	1141	ENSG00000160716	CHRNB2
GO:0042165	neurotransmitter binding	7	1141	ENSG00000160716	CHRNB2
GO:0004402	histone acetyltransferase activity	7	11091	ENSG00000196363	WDR5
GO:0061733	peptide-lysine-N-acetyltransferase activity	7	11091	ENSG00000196363	WDR5
GO:0017022	myosin binding	7	9230	ENSG00000185236	RAB11B
GO:0042379	chemokine receptor binding	7	6375	ENSG00000143184	XCL1
GO:0008135	translation factor activity, RNA binding	7	9086	ENSG00000198692	EIF1AY
GO:0008565	protein transporter activity	7	9270	ENSG00000119185	ITGB1BP1
GO:0005249	voltage-gated potassium channel activity	7	131096	ENSG00000183960	KCNH8
GO:0015108	chloride transmembrane transporter activity	7	1187	ENSG00000186510	CLCNKA
GO:0005253	anion channel activity	7	84230	ENSG00000171488	LRRC8C
GO:0008026	ATP-dependent helicase activity	7	1108	ENSG00000111642	CHD4
GO:0070035	purine NTP-dependent helicase activity	7	1108	ENSG00000111642	CHD4
GO:0015294	solute:cation symporter activity	7	9962	ENSG00000089057	SLC23A2
GO:0016651	oxidoreductase activity, acting on NAD(P)H	7	1109	ENSG00000198610	AKR1C4
