GOID	Biological Process	Number of genes	ENTREZID	ENSEMBL	SYMBOL
GO:0018394	peptidyl-lysine acetylation	14	2033	ENSG00000100393	EP300
GO:1901568	fatty acid derivative metabolic process	14	2194	ENSG00000169710	FASN
GO:0008360	regulation of cell shape	14	1452	ENSG00000113712	CSNK1A1
GO:0007519	skeletal muscle tissue development	14	89780	ENSG00000154342	WNT3A
GO:0048469	cell maturation	14	4825	ENSG00000163623	NKX6-1
GO:0062013	positive regulation of small molecule metabolic process	14	5196	ENSG00000163737	PF4
GO:0050796	regulation of insulin secretion	14	5581	ENSG00000171132	PRKCE
GO:0060538	skeletal muscle organ development	14	89780	ENSG00000154342	WNT3A
GO:0043902	positive regulation of multi-organism process	14	5479	ENSG00000166794	PPIB
GO:0045444	fat cell differentiation	14	10498	ENSG00000142453	CARM1
GO:2001234	negative regulation of apoptotic signaling pathway	14	117584	ENSG00000092871	RFFL
GO:0009743	response to carbohydrate	14	5581	ENSG00000171132	PRKCE
GO:0006814	sodium ion transport	14	57084	ENSG00000091664	SLC17A6
GO:0071560	cellular response to transforming growth factor beta stimulus	14	677	ENSG00000185650	ZFP36L1
GO:0071559	response to transforming growth factor beta	14	677	ENSG00000185650	ZFP36L1
GO:0009755	hormone-mediated signaling pathway	14	5458	ENSG00000151615	POU4F2
GO:0032412	regulation of ion transmembrane transporter activity	14	805	ENSG00000143933	CALM2
GO:0007187	G-protein coupled receptor signaling pathway, coupled to cyclic nucleotide second messenger	14	56246	ENSG00000170262	MRAP
GO:0015931	nucleobase-containing compound transport	14	55308	ENSG00000168872	DDX19A
GO:0022898	regulation of transmembrane transporter activity	14	805	ENSG00000143933	CALM2
GO:0032409	regulation of transporter activity	14	805	ENSG00000143933	CALM2
GO:0031334	positive regulation of protein complex assembly	14	2966	ENSG00000145736	GTF2H2
GO:0051403	stress-activated MAPK cascade	14	5595	ENSG00000102882	MAPK3
GO:0034330	cell junction organization	14	7057	ENSG00000137801	THBS1
GO:0090068	positive regulation of cell cycle process	14	2033	ENSG00000100393	EP300
GO:1903311	regulation of mRNA metabolic process	14	27316	ENSG00000147274	RBMX
GO:0042742	defense response to bacterium	14	389852	ENSG00000171489	SPACA5
GO:0002218	activation of innate immune response	14	7096	ENSG00000174125	TLR1
GO:0001505	regulation of neurotransmitter levels	14	81034	ENSG00000164933	SLC25A32
GO:0009615	response to virus	14	6036	ENSG00000169385	RNASE2
GO:0032102	negative regulation of response to external stimulus	14	55527	ENSG00000141965	FEM1A
GO:0002449	lymphocyte mediated immunity	14	10945	ENSG00000105438	KDELR1
GO:0031589	cell-substrate adhesion	14	5340	ENSG00000122194	PLG
GO:0045930	negative regulation of mitotic cell cycle	14	56984	ENSG00000128789	PSMG2
GO:0090132	epithelium migration	14	7057	ENSG00000137801	THBS1
GO:0045089	positive regulation of innate immune response	14	7096	ENSG00000174125	TLR1
GO:0050678	regulation of epithelial cell proliferation	14	79084	ENSG00000116455	WDR77
GO:0007059	chromosome segregation	14	23383	ENSG00000129933	MAU2
GO:0060249	anatomical structure homeostasis	14	5880	ENSG00000128340	RAC2
GO:0043547	positive regulation of GTPase activity	14	1857	ENSG00000161202	DVL3
GO:0050727	regulation of inflammatory response	14	3078	ENSG00000244414	CFHR1
GO:0002690	positive regulation of leukocyte chemotaxis	13	5196	ENSG00000163737	PF4
GO:0035282	segmentation	13	79192	ENSG00000170549	IRX1
GO:0033559	unsaturated fatty acid metabolic process	13	1562	ENSG00000108242	CYP2C18
GO:0042303	molting cycle	13	3868	ENSG00000186832	KRT16
GO:0042633	hair cycle	13	3868	ENSG00000186832	KRT16
GO:0019079	viral genome replication	13	10332	ENSG00000104938	CLEC4M
GO:0097553	calcium ion transmembrane import into cytosol	13	808	ENSG00000160014	CALM3
GO:0097553	calcium ion transmembrane import into cytosol	13	808	ENSG00000198668	CALM3
GO:0009581	detection of external stimulus	13	2294	ENSG00000103241	FOXF1
GO:0060041	retina development in camera-type eye	13	6496	ENSG00000138083	SIX3
GO:0030902	hindbrain development	13	2019	ENSG00000163064	EN1
GO:0060402	calcium ion transport into cytosol	13	808	ENSG00000160014	CALM3
GO:0060402	calcium ion transport into cytosol	13	808	ENSG00000198668	CALM3
GO:0016573	histone acetylation	13	8850	ENSG00000114166	KAT2B
GO:0071695	anatomical structure maturation	13	2038	ENSG00000166947	EPB42
GO:0018393	internal peptidyl-lysine acetylation	13	8850	ENSG00000114166	KAT2B
GO:0048754	branching morphogenesis of an epithelial tube	13	3237	ENSG00000128713	HOXD11
GO:2001252	positive regulation of chromosome organization	13	5595	ENSG00000102882	MAPK3
GO:0019935	cyclic-nucleotide-mediated signaling	13	5140	ENSG00000152270	PDE3B
GO:0030509	BMP signaling pathway	13	6664	ENSG00000176887	SOX11
GO:1905475	regulation of protein localization to membrane	13	5581	ENSG00000171132	PRKCE
GO:0016241	regulation of macroautophagy	13	5595	ENSG00000102882	MAPK3
GO:0048167	regulation of synaptic plasticity	13	7533	ENSG00000128245	YWHAH
GO:0140056	organelle localization by membrane tethering	13	79959	ENSG00000101624	CEP76
GO:0090090	negative regulation of canonical Wnt signaling pathway	13	5700	ENSG00000100764	PSMC1
GO:0002478	antigen processing and presentation of exogenous peptide antigen	13	3117	ENSG00000196735	HLA-DQA1
GO:0002478	antigen processing and presentation of exogenous peptide antigen	13	3117	ENSG00000237541	HLA-DQA1
GO:0034728	nucleosome organization	13	8467	ENSG00000153147	SMARCA5
GO:0022406	membrane docking	13	79959	ENSG00000101624	CEP76
GO:0019884	antigen processing and presentation of exogenous antigen	13	3117	ENSG00000196735	HLA-DQA1
GO:0019884	antigen processing and presentation of exogenous antigen	13	3117	ENSG00000237541	HLA-DQA1
GO:1905330	regulation of morphogenesis of an epithelium	13	5700	ENSG00000100764	PSMC1
GO:0006338	chromatin remodeling	13	1105	ENSG00000153922	CHD1
GO:0034341	response to interferon-gamma	13	2209	ENSG00000150337	FCGR1A
GO:0006888	ER to Golgi vesicle-mediated transport	13	84342	ENSG00000272617	COG8
GO:0032271	regulation of protein polymerization	13	5581	ENSG00000171132	PRKCE
GO:0034329	cell junction assembly	13	7057	ENSG00000137801	THBS1
GO:0051924	regulation of calcium ion transport	13	5581	ENSG00000171132	PRKCE
GO:0097237	cellular response to toxic substance	13	5581	ENSG00000171132	PRKCE
GO:0006403	RNA localization	13	55110	ENSG00000111196	MAGOHB
GO:0048872	homeostasis of number of cells	13	3965	ENSG00000168961	LGALS9
GO:0050714	positive regulation of protein secretion	13	2746	ENSG00000148672	GLUD1
GO:0070374	positive regulation of ERK1 and ERK2 cascade	13	1139	ENSG00000175344	CHRNA7
GO:0043270	positive regulation of ion transport	13	1579	ENSG00000187048	CYP4A11
GO:0006813	potassium ion transport	13	348980	ENSG00000164588	HCN1
GO:0002793	positive regulation of peptide secretion	13	2746	ENSG00000148672	GLUD1
GO:0007548	sex differentiation	13	5159	ENSG00000113721	PDGFRB
GO:0050890	cognition	13	10882	ENSG00000131094	C1QL1
GO:0046034	ATP metabolic process	13	5562	ENSG00000132356	PRKAA1
GO:0002758	innate immune response-activating signal transduction	13	7096	ENSG00000174125	TLR1
GO:0034599	cellular response to oxidative stress	13	8321	ENSG00000157240	FZD1
GO:0090150	establishment of protein localization to membrane	13	6191	ENSG00000198034	RPS4X
GO:0051251	positive regulation of lymphocyte activation	13	7784	ENSG00000188372	ZP3
GO:0010631	epithelial cell migration	13	5581	ENSG00000171132	PRKCE
GO:0006909	phagocytosis	13	5595	ENSG00000102882	MAPK3
GO:0042254	ribosome biogenesis	13	55272	ENSG00000177971	IMP3
GO:0002237	response to molecule of bacterial origin	13	5196	ENSG00000163737	PF4
GO:0042176	regulation of protein catabolic process	13	64321	ENSG00000164736	SOX17
GO:0006520	cellular amino acid metabolic process	13	2746	ENSG00000148672	GLUD1
GO:0009100	glycoprotein metabolic process	13	7057	ENSG00000137801	THBS1
GO:0048665	neuron fate specification	12	4825	ENSG00000163623	NKX6-1
GO:0018149	peptide cross-linking	12	84648	ENSG00000163202	LCE3D
GO:0048645	animal organ formation	12	64321	ENSG00000164736	SOX17
GO:0048857	neural nucleus development	12	805	ENSG00000143933	CALM2
GO:1904888	cranial skeletal system development	12	5156	ENSG00000134853	PDGFRA
GO:0003151	outflow tract morphogenesis	12	8321	ENSG00000157240	FZD1
GO:0032091	negative regulation of protein binding	12	84630	ENSG00000146216	TTBK1
GO:0050905	neuromuscular process	12	2905	ENSG00000161509	GRIN2C
GO:0043331	response to dsRNA	12	5604	ENSG00000169032	MAP2K1
GO:0001841	neural tube formation	12	8321	ENSG00000157240	FZD1
GO:0071621	granulocyte chemotaxis	12	6374	ENSG00000163735	CXCL5
GO:0048593	camera-type eye morphogenesis	12	348980	ENSG00000164588	HCN1
GO:0034754	cellular hormone metabolic process	12	54600	ENSG00000241119	UGT1A9
GO:0097530	granulocyte migration	12	6374	ENSG00000163735	CXCL5
GO:1903825	organic acid transmembrane transport	12	7057	ENSG00000137801	THBS1
GO:1905039	carboxylic acid transmembrane transport	12	7057	ENSG00000137801	THBS1
GO:0003231	cardiac ventricle development	12	8321	ENSG00000157240	FZD1
GO:0006342	chromatin silencing	12	8289	ENSG00000117713	ARID1A
GO:0009582	detection of abiotic stimulus	12	2776	ENSG00000156052	GNAQ
GO:1903900	regulation of viral life cycle	12	9218	ENSG00000101558	VAPA
GO:0045814	negative regulation of gene expression, epigenetic	12	8289	ENSG00000117713	ARID1A
GO:0072073	kidney epithelium development	12	6492	ENSG00000112246	SIM1
GO:0001906	cell killing	12	6318	ENSG00000206073	SERPINB4
GO:0055123	digestive system development	12	5156	ENSG00000134853	PDGFRA
GO:0050806	positive regulation of synaptic transmission	12	2906	ENSG00000105464	GRIN2D
GO:0014074	response to purine-containing compound	12	10498	ENSG00000142453	CARM1
GO:0019933	cAMP-mediated signaling	12	56246	ENSG00000170262	MRAP
GO:1901657	glycosyl compound metabolic process	12	51715	ENSG00000112210	RAB23
GO:0050821	protein stabilization	12	1857	ENSG00000161202	DVL3
GO:0008361	regulation of cell size	12	91584	ENSG00000221866	PLXNA4
GO:0031497	chromatin assembly	12	440093	ENSG00000188375	H3F3C
GO:0051170	import into nucleus	12	2923	ENSG00000167004	PDIA3
GO:0070507	regulation of microtubule cytoskeleton organization	12	50810	ENSG00000166503	HDGFL3
GO:0030177	positive regulation of Wnt signaling pathway	12	89780	ENSG00000154342	WNT3A
GO:0071346	cellular response to interferon-gamma	12	6375	ENSG00000143184	XCL1
GO:0061013	regulation of mRNA catabolic process	12	4904	ENSG00000065978	YBX1
GO:1901654	response to ketone	12	111	ENSG00000173175	ADCY5
GO:0017157	regulation of exocytosis	12	2294	ENSG00000103241	FOXF1
GO:0009749	response to glucose	12	7351	ENSG00000175567	UCP2
GO:0043401	steroid hormone mediated signaling pathway	12	5458	ENSG00000151615	POU4F2
GO:0009746	response to hexose	12	7351	ENSG00000175567	UCP2
GO:1900542	regulation of purine nucleotide metabolic process	12	5562	ENSG00000132356	PRKAA1
GO:0007623	circadian rhythm	12	57805	ENSG00000158941	CCAR2
GO:0032886	regulation of microtubule-based process	12	50810	ENSG00000166503	HDGFL3
GO:0017038	protein import	12	10736	ENSG00000170577	SIX2
GO:0034284	response to monosaccharide	12	7351	ENSG00000175567	UCP2
GO:0007188	adenylate cyclase-modulating G-protein coupled receptor signaling pathway	12	111	ENSG00000173175	ADCY5
GO:0035637	multicellular organismal signaling	12	10369	ENSG00000166862	CACNG2
GO:0006140	regulation of nucleotide metabolic process	12	5562	ENSG00000132356	PRKAA1
GO:0007601	visual perception	12	1419	ENSG00000182187	CRYGB
GO:0051048	negative regulation of secretion	12	353500	ENSG00000183682	BMP8A
GO:0000956	nuclear-transcribed mRNA catabolic process	12	55110	ENSG00000111196	MAGOHB
GO:0043624	cellular protein complex disassembly	12	50810	ENSG00000166503	HDGFL3
GO:0050953	sensory perception of light stimulus	12	1419	ENSG00000182187	CRYGB
GO:0071804	cellular potassium ion transport	12	348980	ENSG00000164588	HCN1
GO:0071805	potassium ion transmembrane transport	12	348980	ENSG00000164588	HCN1
GO:0022618	ribonucleoprotein complex assembly	12	27258	ENSG00000170860	LSM3
GO:0032872	regulation of stress-activated MAPK cascade	12	5595	ENSG00000102882	MAPK3
GO:0070302	regulation of stress-activated protein kinase signaling cascade	12	5595	ENSG00000102882	MAPK3
GO:0044706	multi-multicellular organism process	12	3965	ENSG00000168961	LGALS9
GO:0071826	ribonucleoprotein complex subunit organization	12	27258	ENSG00000170860	LSM3
GO:0010821	regulation of mitochondrion organization	12	6036	ENSG00000169385	RNASE2
GO:0072659	protein localization to plasma membrane	12	89780	ENSG00000154342	WNT3A
GO:0045216	cell-cell junction organization	12	4323	ENSG00000157227	MMP14
GO:0090257	regulation of muscle system process	12	808	ENSG00000160014	CALM3
GO:0090257	regulation of muscle system process	12	808	ENSG00000198668	CALM3
GO:0045926	negative regulation of growth	12	4496	ENSG00000205358	MT1H
GO:0006352	DNA-templated transcription, initiation	12	1387	ENSG00000005339	CREBBP
GO:1901988	negative regulation of cell cycle phase transition	12	56984	ENSG00000128789	PSMG2
GO:1902105	regulation of leukocyte differentiation	12	5196	ENSG00000163737	PF4
GO:0022409	positive regulation of cell-cell adhesion	12	7784	ENSG00000188372	ZP3
GO:0046651	lymphocyte proliferation	12	7784	ENSG00000188372	ZP3
GO:0033157	regulation of intracellular protein transport	12	7545	ENSG00000152977	ZIC1
GO:0032943	mononuclear cell proliferation	12	7784	ENSG00000188372	ZP3
GO:0044262	cellular carbohydrate metabolic process	12	5581	ENSG00000171132	PRKCE
GO:0070661	leukocyte proliferation	12	7784	ENSG00000188372	ZP3
GO:0097193	intrinsic apoptotic signaling pathway	12	5458	ENSG00000151615	POU4F2
GO:0000209	protein polyubiquitination	12	223082	ENSG00000180233	ZNRF2
GO:2000146	negative regulation of cell motility	12	1652	ENSG00000099977	DDT
GO:0051260	protein homooligomerization	12	23510	ENSG00000180901	KCTD2
GO:0050863	regulation of T cell activation	12	57162	ENSG00000197329	PELI1
GO:0007159	leukocyte cell-cell adhesion	12	57162	ENSG00000197329	PELI1
GO:0009101	glycoprotein biosynthetic process	12	144245	ENSG00000175548	ALG10B
GO:0031047	gene silencing by RNA	12	5604	ENSG00000169032	MAP2K1
GO:0016050	vesicle organization	12	8766	ENSG00000103769	RAB11A
GO:0051346	negative regulation of hydrolase activity	12	117584	ENSG00000092871	RFFL
GO:0048483	autonomic nervous system development	11	3642	ENSG00000173404	INSM1
GO:0021517	ventral spinal cord development	11	64843	ENSG00000159556	ISL2
GO:0071622	regulation of granulocyte chemotaxis	11	6374	ENSG00000163735	CXCL5
GO:0021545	cranial nerve development	11	91584	ENSG00000221866	PLXNA4
GO:0035019	somatic stem cell population maintenance	11	10736	ENSG00000170577	SIX2
GO:0048332	mesoderm morphogenesis	11	55897	ENSG00000166823	MESP1
GO:0021675	nerve development	11	91584	ENSG00000221866	PLXNA4
GO:1900034	regulation of cellular response to heat	11	57805	ENSG00000158941	CCAR2
GO:0045815	positive regulation of gene expression, epigenetic	11	29028	ENSG00000156802	ATAD2
GO:0061053	somite development	11	55897	ENSG00000166823	MESP1
GO:0060993	kidney morphogenesis	11	5159	ENSG00000113721	PDGFRB
GO:0046058	cAMP metabolic process	11	111	ENSG00000173175	ADCY5
GO:0099565	chemical synaptic transmission, postsynaptic	11	2559	ENSG00000145863	GABRA6
GO:0006720	isoprenoid metabolic process	11	5139	ENSG00000172572	PDE3A
GO:0030326	embryonic limb morphogenesis	11	1387	ENSG00000005339	CREBBP
GO:0035113	embryonic appendage morphogenesis	11	1387	ENSG00000005339	CREBBP
GO:0060078	regulation of postsynaptic membrane potential	11	2559	ENSG00000145863	GABRA6
GO:0007006	mitochondrial membrane organization	11	291	ENSG00000151729	SLC25A4
GO:0048565	digestive tract development	11	7547	ENSG00000156925	ZIC3
GO:0060968	regulation of gene silencing	11	29028	ENSG00000156802	ATAD2
GO:0071322	cellular response to carbohydrate stimulus	11	111	ENSG00000173175	ADCY5
GO:0007586	digestion	11	440387	ENSG00000168928	CTRB2
GO:0001837	epithelial to mesenchymal transition	11	9820	ENSG00000044090	CUL7
GO:0006766	vitamin metabolic process	11	440387	ENSG00000168928	CTRB2
GO:0051494	negative regulation of cytoskeleton organization	11	6712	ENSG00000173898	SPTBN2
GO:0030518	intracellular steroid hormone receptor signaling pathway	11	5458	ENSG00000151615	POU4F2
GO:0007030	Golgi organization	11	79895	ENSG00000104043	ATP8B4
GO:0034250	positive regulation of cellular amide metabolic process	11	6191	ENSG00000198034	RPS4X
GO:0046165	alcohol biosynthetic process	11	5562	ENSG00000132356	PRKAA1
GO:0030534	adult behavior	11	6712	ENSG00000173898	SPTBN2
GO:0061337	cardiac conduction	11	4882	ENSG00000159899	NPR2
GO:0006334	nucleosome assembly	11	440093	ENSG00000188375	H3F3C
GO:0009451	RNA modification	11	339175	ENSG00000087995	METTL2A
GO:0001890	placenta development	11	5604	ENSG00000169032	MAP2K1
GO:0050954	sensory perception of mechanical stimulus	11	5458	ENSG00000151615	POU4F2
GO:0006937	regulation of muscle contraction	11	808	ENSG00000160014	CALM3
GO:0006937	regulation of muscle contraction	11	808	ENSG00000198668	CALM3
GO:0030705	cytoskeleton-dependent intracellular transport	11	636	ENSG00000151746	BICD1
GO:1903708	positive regulation of hemopoiesis	11	677	ENSG00000185650	ZFP36L1
GO:0043112	receptor metabolic process	11	89780	ENSG00000154342	WNT3A
GO:0043901	negative regulation of multi-organism process	11	9218	ENSG00000101558	VAPA
GO:0050803	regulation of synapse structure or activity	11	57084	ENSG00000091664	SLC17A6
GO:0048639	positive regulation of developmental growth	11	5458	ENSG00000151615	POU4F2
GO:0006986	response to unfolded protein	11	55176	ENSG00000065665	SEC61A2
GO:0071478	cellular response to radiation	11	1387	ENSG00000005339	CREBBP
GO:0007051	spindle organization	11	2770	ENSG00000127955	GNAI1
GO:1901215	negative regulation of neuron death	11	8321	ENSG00000157240	FZD1
