GOID	Biological Process	Number of genes	ENTREZID	ENSEMBL	SYMBOL
GO:0030073	insulin secretion	7	291	ENSG00000151729	SLC25A4
GO:0006888	ER to Golgi vesicle-mediated transport	7	830	ENSG00000198898	CAPZA2
GO:0036294	cellular response to decreased oxygen levels	7	5700	ENSG00000100764	PSMC1
GO:0071897	DNA biosynthetic process	7	51455	ENSG00000135945	REV1
GO:0032271	regulation of protein polymerization	7	830	ENSG00000198898	CAPZA2
GO:1903320	regulation of protein modification by small protein conjugation or removal	7	57162	ENSG00000197329	PELI1
GO:0050870	positive regulation of T cell activation	7	3118	ENSG00000237541	HLA-DQA2
GO:0044706	multi-multicellular organism process	7	27161	ENSG00000123908	AGO2
GO:0042445	hormone metabolic process	7	9718	ENSG00000145194	ECE2
GO:0097191	extrinsic apoptotic signaling pathway	7	117584	ENSG00000092871	RFFL
GO:0071453	cellular response to oxygen levels	7	5700	ENSG00000100764	PSMC1
GO:0002440	production of molecular mediator of immune response	7	51704	ENSG00000167191	GPRC5B
GO:1903039	positive regulation of leukocyte cell-cell adhesion	7	3118	ENSG00000237541	HLA-DQA2
GO:0030100	regulation of endocytosis	7	29978	ENSG00000188021	UBQLN2
GO:0097237	cellular response to toxic substance	7	3039	ENSG00000206172	HBA1
GO:0009755	hormone-mediated signaling pathway	7	7533	ENSG00000128245	YWHAH
GO:0072659	protein localization to plasma membrane	7	8997	ENSG00000160145	KALRN
GO:0021537	telencephalon development	7	6496	ENSG00000138083	SIX3
GO:0050714	positive regulation of protein secretion	7	4628	ENSG00000133026	MYH10
GO:0032388	positive regulation of intracellular transport	7	7545	ENSG00000152977	ZIC1
GO:0090257	regulation of muscle system process	7	808	ENSG00000160014	CALM3
GO:0007281	germ cell development	7	7784	ENSG00000188372	ZP3
GO:0065004	protein-DNA complex assembly	7	5700	ENSG00000100764	PSMC1
GO:0032868	response to insulin	7	51141	ENSG00000125629	INSIG2
GO:0002793	positive regulation of peptide secretion	7	4628	ENSG00000133026	MYH10
GO:0006364	rRNA processing	7	23560	ENSG00000107937	GTPBP4
GO:0090150	establishment of protein localization to membrane	7	7532	ENSG00000170027	YWHAG
GO:0016072	rRNA metabolic process	7	23560	ENSG00000107937	GTPBP4
GO:0009615	response to virus	7	9582	ENSG00000179750	APOBEC3B
GO:0031589	cell-substrate adhesion	7	9270	ENSG00000119185	ITGB1BP1
GO:0016042	lipid catabolic process	7	1579	ENSG00000187048	CYP4A11
GO:0010631	epithelial cell migration	7	2247	ENSG00000138685	FGF2
GO:0090132	epithelium migration	7	2247	ENSG00000138685	FGF2
GO:1901990	regulation of mitotic cell cycle phase transition	7	7532	ENSG00000170027	YWHAG
GO:0015671	oxygen transport	6	3047	ENSG00000213934	HBG1
GO:0015669	gas transport	6	3047	ENSG00000213934	HBG1
GO:0008045	motor neuron axon guidance	6	5362	ENSG00000076356	PLXNA2
GO:0006379	mRNA cleavage	6	23283	ENSG00000177613	CSTF2T
GO:0048841	regulation of axon extension involved in axon guidance	6	5362	ENSG00000076356	PLXNA2
GO:0031128	developmental induction	6	6662	ENSG00000125398	SOX9
GO:0021522	spinal cord motor neuron differentiation	6	8022	ENSG00000107187	LHX3
GO:0048846	axon extension involved in axon guidance	6	5362	ENSG00000076356	PLXNA2
GO:1902284	neuron projection extension involved in neuron projection guidance	6	5362	ENSG00000076356	PLXNA2
GO:2000826	regulation of heart morphogenesis	6	6495	ENSG00000126778	SIX1
GO:1901985	positive regulation of protein acetylation	6	2648	ENSG00000108773	KAT2A
GO:0003197	endocardial cushion development	6	6909	ENSG00000121068	TBX2
GO:0021517	ventral spinal cord development	6	8022	ENSG00000107187	LHX3
GO:0034198	cellular response to amino acid starvation	6	10670	ENSG00000155876	RRAGA
GO:0032206	positive regulation of telomere maintenance	6	79008	ENSG00000181625	SLX1B
GO:0060425	lung morphogenesis	6	5604	ENSG00000169032	MAP2K1
GO:0035065	regulation of histone acetylation	6	2648	ENSG00000108773	KAT2A
GO:2000243	positive regulation of reproductive process	6	22932	ENSG00000146707	POMZP3
GO:2000756	regulation of peptidyl-lysine acetylation	6	2648	ENSG00000108773	KAT2A
GO:1904356	regulation of telomere maintenance via telomere lengthening	6	79008	ENSG00000181625	SLX1B
GO:1901880	negative regulation of protein depolymerization	6	830	ENSG00000198898	CAPZA2
GO:0003143	embryonic heart tube morphogenesis	6	7547	ENSG00000156925	ZIC3
GO:0048663	neuron fate commitment	6	8022	ENSG00000107187	LHX3
GO:0071359	cellular response to dsRNA	6	5605	ENSG00000126934	MAP2K2
GO:1902108	regulation of mitochondrial membrane permeability involved in apoptotic process	6	292	ENSG00000005022	SLC25A5
GO:0045913	positive regulation of carbohydrate metabolic process	6	5563	ENSG00000162409	PRKAA2
GO:0006970	response to osmotic stress	6	9943	ENSG00000172939	OXSR1
GO:0036498	IRE1-mediated unfolded protein response	6	9820	ENSG00000044090	CUL7
GO:0043242	negative regulation of protein complex disassembly	6	830	ENSG00000198898	CAPZA2
GO:0035019	somatic stem cell population maintenance	6	2247	ENSG00000138685	FGF2
GO:0060291	long-term synaptic potentiation	6	2906	ENSG00000105464	GRIN2D
GO:0035050	embryonic heart tube development	6	7547	ENSG00000156925	ZIC3
GO:0048332	mesoderm morphogenesis	6	6926	ENSG00000135111	TBX3
GO:0072028	nephron morphogenesis	6	5159	ENSG00000113721	PDGFRB
GO:0006855	drug transmembrane transport	6	83884	ENSG00000120329	SLC25A2
GO:0010833	telomere maintenance via telomere lengthening	6	79008	ENSG00000181625	SLX1B
GO:0032204	regulation of telomere maintenance	6	79008	ENSG00000181625	SLX1B
GO:0003333	amino acid transmembrane transport	6	83884	ENSG00000120329	SLC25A2
GO:0050829	defense response to Gram-negative bacterium	6	503841	ENSG00000187082	DEFB106B
GO:0051781	positive regulation of cell division	6	2247	ENSG00000138685	FGF2
GO:0007215	glutamate receptor signaling pathway	6	2906	ENSG00000105464	GRIN2D
GO:0030516	regulation of axon extension	6	5362	ENSG00000076356	PLXNA2
GO:0061053	somite development	6	2033	ENSG00000100393	EP300
GO:0001942	hair follicle development	6	112802	ENSG00000139648	KRT71
GO:0045069	regulation of viral genome replication	6	200315	ENSG00000128383	APOBEC3A
GO:0060349	bone morphogenesis	6	4325	ENSG00000156103	MMP16
GO:0001656	metanephros development	6	5156	ENSG00000134853	PDGFRA
GO:0060333	interferon-gamma-mediated signaling pathway	6	3118	ENSG00000237541	HLA-DQA2
GO:0022404	molting cycle process	6	112802	ENSG00000139648	KRT71
GO:0022405	hair cycle process	6	112802	ENSG00000139648	KRT71
GO:0098773	skin epidermis development	6	112802	ENSG00000139648	KRT71
GO:0060993	kidney morphogenesis	6	5159	ENSG00000113721	PDGFRB
GO:0014812	muscle cell migration	6	5159	ENSG00000113721	PDGFRB
GO:0022617	extracellular matrix disassembly	6	1504	ENSG00000168925	CTRB1
GO:0035249	synaptic transmission, glutamatergic	6	57084	ENSG00000091664	SLC17A6
GO:2001243	negative regulation of intrinsic apoptotic signaling pathway	6	4102	ENSG00000221867	MAGEA3
GO:0001657	ureteric bud development	6	2247	ENSG00000138685	FGF2
GO:0072163	mesonephric epithelium development	6	2247	ENSG00000138685	FGF2
GO:0072164	mesonephric tubule development	6	2247	ENSG00000138685	FGF2
GO:0034766	negative regulation of ion transmembrane transport	6	808	ENSG00000160014	CALM3
GO:0061387	regulation of extent of cell growth	6	5362	ENSG00000076356	PLXNA2
GO:0014066	regulation of phosphatidylinositol 3-kinase signaling	6	5156	ENSG00000134853	PDGFRA
GO:0001823	mesonephros development	6	2247	ENSG00000138685	FGF2
GO:0042866	pyruvate biosynthetic process	6	5562	ENSG00000132356	PRKAA1
GO:0048524	positive regulation of viral process	6	5479	ENSG00000166794	PPIB
GO:0030799	regulation of cyclic nucleotide metabolic process	6	808	ENSG00000160014	CALM3
GO:0031109	microtubule polymerization or depolymerization	6	50810	ENSG00000166503	HDGFL3
GO:1901800	positive regulation of proteasomal protein catabolic process	6	5700	ENSG00000100764	PSMC1
GO:0019218	regulation of steroid metabolic process	6	3638	ENSG00000186480	INSIG1
GO:0043279	response to alkaloid	6	5562	ENSG00000132356	PRKAA1
GO:0051928	positive regulation of calcium ion transport	6	815	ENSG00000070808	CAMK2A
GO:1904659	glucose transmembrane transport	6	125206	ENSG00000154025	SLC5A10
GO:0051209	release of sequestered calcium ion into cytosol	6	6262	ENSG00000198626	RYR2
GO:0051283	negative regulation of sequestering of calcium ion	6	6262	ENSG00000198626	RYR2
GO:0051282	regulation of sequestering of calcium ion	6	6262	ENSG00000198626	RYR2
GO:1903749	positive regulation of establishment of protein localization to mitochondrion	6	7532	ENSG00000170027	YWHAG
GO:0008645	hexose transmembrane transport	6	125206	ENSG00000154025	SLC5A10
GO:0002700	regulation of production of molecular mediator of immune response	6	200558	ENSG00000169621	APLF
GO:0015749	monosaccharide transmembrane transport	6	125206	ENSG00000154025	SLC5A10
GO:0051208	sequestering of calcium ion	6	6262	ENSG00000198626	RYR2
GO:0022612	gland morphogenesis	6	6926	ENSG00000135111	TBX3
GO:0034219	carbohydrate transmembrane transport	6	125206	ENSG00000154025	SLC5A10
GO:1903052	positive regulation of proteolysis involved in cellular protein catabolic process	6	5700	ENSG00000100764	PSMC1
GO:0006805	xenobiotic metabolic process	6	54600	ENSG00000241119	UGT1A9
GO:0045598	regulation of fat cell differentiation	6	10498	ENSG00000142453	CARM1
GO:0051592	response to calcium ion	6	6262	ENSG00000198626	RYR2
GO:0055007	cardiac muscle cell differentiation	6	5156	ENSG00000134853	PDGFRA
GO:0001838	embryonic epithelial tube formation	6	2648	ENSG00000108773	KAT2A
GO:0062014	negative regulation of small molecule metabolic process	6	3638	ENSG00000186480	INSIG1
GO:0002706	regulation of lymphocyte mediated immunity	6	3965	ENSG00000168961	LGALS9
GO:0008033	tRNA processing	6	339175	ENSG00000087995	METTL2A
GO:0099565	chemical synaptic transmission, postsynaptic	6	2906	ENSG00000105464	GRIN2D
GO:1903747	regulation of establishment of protein localization to mitochondrion	6	7532	ENSG00000170027	YWHAG
GO:0007292	female gamete generation	6	5139	ENSG00000172572	PDE3A
GO:0060078	regulation of postsynaptic membrane potential	6	2906	ENSG00000105464	GRIN2D
GO:0014065	phosphatidylinositol 3-kinase signaling	6	5156	ENSG00000134853	PDGFRA
GO:0019359	nicotinamide nucleotide biosynthetic process	6	5563	ENSG00000162409	PRKAA2
GO:0019363	pyridine nucleotide biosynthetic process	6	5563	ENSG00000162409	PRKAA2
GO:0072175	epithelial tube formation	6	2648	ENSG00000108773	KAT2A
GO:1902904	negative regulation of supramolecular fiber organization	6	830	ENSG00000198898	CAPZA2
GO:0070972	protein localization to endoplasmic reticulum	6	10945	ENSG00000105438	KDELR1
GO:0009582	detection of abiotic stimulus	6	2780	ENSG00000134183	GNAT2
GO:0031333	negative regulation of protein complex assembly	6	829	ENSG00000116489	CAPZA1
GO:0072525	pyridine-containing compound biosynthetic process	6	5563	ENSG00000162409	PRKAA2
GO:0099504	synaptic vesicle cycle	6	89780	ENSG00000154342	WNT3A
GO:0061351	neural precursor cell proliferation	6	6496	ENSG00000138083	SIX3
GO:0006633	fatty acid biosynthetic process	6	5563	ENSG00000162409	PRKAA2
GO:0031056	regulation of histone modification	6	2648	ENSG00000108773	KAT2A
GO:0006766	vitamin metabolic process	6	440387	ENSG00000168928	CTRB2
GO:1903364	positive regulation of cellular protein catabolic process	6	5700	ENSG00000100764	PSMC1
GO:0016999	antibiotic metabolic process	6	4314	ENSG00000149968	MMP3
GO:0034250	positive regulation of cellular amide metabolic process	6	7057	ENSG00000137801	THBS1
GO:0001508	action potential	6	10021	ENSG00000138622	HCN4
GO:0016202	regulation of striated muscle tissue development	6	2247	ENSG00000138685	FGF2
GO:0043271	negative regulation of ion transport	6	808	ENSG00000160014	CALM3
GO:0007269	neurotransmitter secretion	6	6571	ENSG00000165646	SLC18A2
GO:0046467	membrane lipid biosynthetic process	6	5562	ENSG00000132356	PRKAA1
GO:0099643	signal release from synapse	6	6571	ENSG00000165646	SLC18A2
GO:1901861	regulation of muscle tissue development	6	2247	ENSG00000138685	FGF2
GO:0006334	nucleosome assembly	6	8467	ENSG00000153147	SMARCA5
GO:0016482	cytosolic transport	6	5604	ENSG00000169032	MAP2K1
GO:0008643	carbohydrate transport	6	125206	ENSG00000154025	SLC5A10
GO:0048634	regulation of muscle organ development	6	2247	ENSG00000138685	FGF2
GO:0001890	placenta development	6	89884	ENSG00000121454	LHX4
GO:2001236	regulation of extrinsic apoptotic signaling pathway	6	2923	ENSG00000167004	PDIA3
GO:0099531	presynaptic process involved in chemical synaptic transmission	6	6571	ENSG00000165646	SLC18A2
GO:0030203	glycosaminoglycan metabolic process	6	23563	ENSG00000135702	CHST5
GO:0000723	telomere maintenance	6	79008	ENSG00000181625	SLX1B
GO:0007033	vacuole organization	6	23710	ENSG00000139112	GABARAPL1
GO:0007088	regulation of mitotic nuclear division	6	8658	ENSG00000173273	TNKS
GO:0034614	cellular response to reactive oxygen species	6	4314	ENSG00000149968	MMP3
GO:0055002	striated muscle cell development	6	4629	ENSG00000133392	MYH11
GO:0003018	vascular process in circulatory system	6	9270	ENSG00000119185	ITGB1BP1
GO:0006937	regulation of muscle contraction	6	808	ENSG00000160014	CALM3
GO:0010822	positive regulation of mitochondrion organization	6	7532	ENSG00000170027	YWHAG
GO:0019362	pyridine nucleotide metabolic process	6	5563	ENSG00000162409	PRKAA2
GO:0046496	nicotinamide nucleotide metabolic process	6	5563	ENSG00000162409	PRKAA2
GO:0051099	positive regulation of binding	6	89780	ENSG00000154342	WNT3A
GO:0006022	aminoglycan metabolic process	6	23563	ENSG00000135702	CHST5
GO:0033209	tumor necrosis factor-mediated signaling pathway	6	8741	ENSG00000161955	TNFSF13
GO:0050866	negative regulation of cell activation	6	57162	ENSG00000197329	PELI1
GO:0061136	regulation of proteasomal protein catabolic process	6	5700	ENSG00000100764	PSMC1
GO:0006109	regulation of carbohydrate metabolic process	6	5563	ENSG00000162409	PRKAA2
GO:0072524	pyridine-containing compound metabolic process	6	5563	ENSG00000162409	PRKAA2
GO:2001235	positive regulation of apoptotic signaling pathway	6	7057	ENSG00000137801	THBS1
GO:0008217	regulation of blood pressure	6	4882	ENSG00000159899	NPR2
GO:0055001	muscle cell development	6	4629	ENSG00000133392	MYH11
GO:0071478	cellular response to radiation	6	2033	ENSG00000100393	EP300
GO:0002221	pattern recognition receptor signaling pathway	6	2219	ENSG00000085265	FCN1
GO:1901654	response to ketone	6	2770	ENSG00000127955	GNAI1
GO:1903531	negative regulation of secretion by cell	6	353500	ENSG00000183682	BMP8A
GO:0002244	hematopoietic progenitor cell differentiation	6	1106	ENSG00000173575	CHD2
GO:0007565	female pregnancy	6	27161	ENSG00000123908	AGO2
GO:0010952	positive regulation of peptidase activity	6	6317	ENSG00000057149	SERPINB3
GO:0072655	establishment of protein localization to mitochondrion	6	7532	ENSG00000170027	YWHAG
GO:0070585	protein localization to mitochondrion	6	7532	ENSG00000170027	YWHAG
GO:0097164	ammonium ion metabolic process	6	6818	ENSG00000261052	SULT1A3
GO:0050852	T cell receptor signaling pathway	6	3118	ENSG00000237541	HLA-DQA2
GO:0032869	cellular response to insulin stimulus	6	5140	ENSG00000152270	PDE3B
GO:0050670	regulation of lymphocyte proliferation	6	7784	ENSG00000188372	ZP3
GO:1903050	regulation of proteolysis involved in cellular protein catabolic process	6	5700	ENSG00000100764	PSMC1
GO:0032944	regulation of mononuclear cell proliferation	6	7784	ENSG00000188372	ZP3
GO:0001649	osteoblast differentiation	6	89780	ENSG00000154342	WNT3A
GO:0009612	response to mechanical stimulus	6	7057	ENSG00000137801	THBS1
GO:0070663	regulation of leukocyte proliferation	6	7784	ENSG00000188372	ZP3
GO:0008406	gonad development	6	7784	ENSG00000188372	ZP3
GO:0043281	regulation of cysteine-type endopeptidase activity involved in apoptotic process	6	117584	ENSG00000092871	RFFL
GO:0051495	positive regulation of cytoskeleton organization	6	55558	ENSG00000130827	PLXNA3
GO:0033500	carbohydrate homeostasis	6	5563	ENSG00000162409	PRKAA2
GO:0042593	glucose homeostasis	6	5563	ENSG00000162409	PRKAA2
GO:0006302	double-strand break repair	6	3980	ENSG00000005156	LIG3
GO:0006643	membrane lipid metabolic process	6	5562	ENSG00000132356	PRKAA1
GO:0016051	carbohydrate biosynthetic process	6	114805	ENSG00000144278	GALNT13
GO:0045137	development of primary sexual characteristics	6	7784	ENSG00000188372	ZP3
GO:0019318	hexose metabolic process	6	4351	ENSG00000178802	MPI
GO:1903362	regulation of cellular protein catabolic process	6	5700	ENSG00000100764	PSMC1
GO:0045216	cell-cell junction organization	6	7057	ENSG00000137801	THBS1
GO:0098742	cell-cell adhesion via plasma-membrane adhesion molecules	6	56127	ENSG00000177839	PCDHB9
GO:0051650	establishment of vesicle localization	6	10239	ENSG00000157823	AP3S2
GO:0010951	negative regulation of endopeptidase activity	6	6318	ENSG00000206073	SERPINB4
GO:0043491	protein kinase B signaling	6	2247	ENSG00000138685	FGF2
GO:0110053	regulation of actin filament organization	6	830	ENSG00000198898	CAPZA2
GO:0046651	lymphocyte proliferation	6	7784	ENSG00000188372	ZP3
GO:0006310	DNA recombination	6	3980	ENSG00000005156	LIG3
GO:0051648	vesicle localization	6	10239	ENSG00000157823	AP3S2
GO:0032943	mononuclear cell proliferation	6	7784	ENSG00000188372	ZP3
GO:0010466	negative regulation of peptidase activity	6	6318	ENSG00000206073	SERPINB4
GO:0009895	negative regulation of catabolic process	6	2905	ENSG00000161509	GRIN2C
GO:0045017	glycerolipid biosynthetic process	6	7784	ENSG00000188372	ZP3
GO:0000082	G1/S transition of mitotic cell cycle	6	2033	ENSG00000100393	EP300
GO:0015980	energy derivation by oxidation of organic compounds	6	2673	ENSG00000198380	GFPT1
GO:0090068	positive regulation of cell cycle process	6	5159	ENSG00000113721	PDGFRB
GO:0070661	leukocyte proliferation	6	7784	ENSG00000188372	ZP3
GO:0050851	antigen receptor-mediated signaling pathway	6	3118	ENSG00000237541	HLA-DQA2
GO:0008654	phospholipid biosynthetic process	6	7784	ENSG00000188372	ZP3
GO:0044843	cell cycle G1/S phase transition	6	2033	ENSG00000100393	EP300
GO:0006260	DNA replication	6	23560	ENSG00000107937	GTPBP4
GO:0002460	adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains	6	200558	ENSG00000169621	APLF
