GOID	Biological Process	Number of genes	ENTREZID	ENSEMBL	SYMBOL
GO:1903077	negative regulation of protein localization to plasma membrane	3	116372	ENSG00000150551	LYPD1
GO:0095500	acetylcholine receptor signaling pathway	3	2776	ENSG00000156052	GNAQ
GO:1903831	signal transduction involved in cellular response to ammonium ion	3	2776	ENSG00000156052	GNAQ
GO:1904376	negative regulation of protein localization to cell periphery	3	116372	ENSG00000150551	LYPD1
GO:1905144	response to acetylcholine	3	2776	ENSG00000156052	GNAQ
GO:1905145	cellular response to acetylcholine	3	2776	ENSG00000156052	GNAQ
GO:0048596	embryonic camera-type eye morphogenesis	3	6909	ENSG00000121068	TBX2
GO:0021846	cell proliferation in forebrain	3	10642	ENSG00000159217	IGF2BP1
GO:0019098	reproductive behavior	3	8997	ENSG00000160145	KALRN
GO:1905476	negative regulation of protein localization to membrane	3	116372	ENSG00000150551	LYPD1
GO:0071526	semaphorin-plexin signaling pathway	3	91584	ENSG00000221866	PLXNA4
GO:0010863	positive regulation of phospholipase C activity	3	2247	ENSG00000138685	FGF2
GO:0044331	cell-cell adhesion mediated by cadherin	3	3169	ENSG00000129514	FOXA1
GO:0048048	embryonic eye morphogenesis	3	6909	ENSG00000121068	TBX2
GO:1900274	regulation of phospholipase C activity	3	2247	ENSG00000138685	FGF2
GO:0010453	regulation of cell fate commitment	3	84504	ENSG00000148826	NKX6-2
GO:0016572	histone phosphorylation	3	5585	ENSG00000123143	PKN1
GO:0031076	embryonic camera-type eye development	3	6909	ENSG00000121068	TBX2
GO:0045616	regulation of keratinocyte differentiation	3	29841	ENSG00000134317	GRHL1
GO:0048483	autonomic nervous system development	3	55558	ENSG00000130827	PLXNA3
GO:0048701	embryonic cranial skeleton morphogenesis	3	4325	ENSG00000156103	MMP16
GO:0007212	dopamine receptor signaling pathway	3	2776	ENSG00000156052	GNAQ
GO:0045744	negative regulation of G-protein coupled receptor protein signaling pathway	3	156	ENSG00000173020	GRK2
GO:0009409	response to cold	3	26027	ENSG00000162390	ACOT11
GO:0016339	calcium-dependent cell-cell adhesion via plasma membrane cell adhesion molecules	3	56122	ENSG00000120327	PCDHB14
GO:1902475	L-alpha-amino acid transmembrane transport	3	57030	ENSG00000104888	SLC17A7
GO:0021545	cranial nerve development	3	55558	ENSG00000130827	PLXNA3
GO:0010518	positive regulation of phospholipase activity	3	2247	ENSG00000138685	FGF2
GO:0060350	endochondral bone morphogenesis	3	10498	ENSG00000142453	CARM1
GO:0061971	replacement bone morphogenesis	3	10498	ENSG00000142453	CARM1
GO:0060425	lung morphogenesis	3	3169	ENSG00000129514	FOXA1
GO:0019369	arachidonic acid metabolic process	3	1559	ENSG00000138109	CYP2C9
GO:0021879	forebrain neuron differentiation	3	2776	ENSG00000156052	GNAQ
GO:0090183	regulation of kidney development	3	7482	ENSG00000134245	WNT2B
GO:0014015	positive regulation of gliogenesis	3	84630	ENSG00000146216	TTBK1
GO:0007602	phototransduction	3	5145	ENSG00000132915	PDE6A
GO:0009584	detection of visible light	3	5145	ENSG00000132915	PDE6A
GO:0010517	regulation of phospholipase activity	3	2247	ENSG00000138685	FGF2
GO:0030520	intracellular estrogen receptor signaling pathway	3	3169	ENSG00000129514	FOXA1
GO:0045604	regulation of epidermal cell differentiation	3	29841	ENSG00000134317	GRHL1
GO:0055025	positive regulation of cardiac muscle tissue development	3	2247	ENSG00000138685	FGF2
GO:0001658	branching involved in ureteric bud morphogenesis	3	2247	ENSG00000138685	FGF2
GO:0018149	peptide cross-linking	3	2038	ENSG00000166947	EPB42
GO:0061844	antimicrobial humoral immune response mediated by antimicrobial peptide	3	8347	ENSG00000180596	HIST1H2BC
GO:0048645	animal organ formation	3	7482	ENSG00000134245	WNT2B
GO:0060193	positive regulation of lipase activity	3	2247	ENSG00000138685	FGF2
GO:0050891	multicellular organismal water homeostasis	3	112	ENSG00000174233	ADCY6
GO:0060675	ureteric bud morphogenesis	3	2247	ENSG00000138685	FGF2
GO:2000573	positive regulation of DNA biosynthetic process	3	80351	ENSG00000107854	TNKS2
GO:0072171	mesonephric tubule morphogenesis	3	2247	ENSG00000138685	FGF2
GO:1904888	cranial skeletal system development	3	4325	ENSG00000156103	MMP16
GO:0001756	somitogenesis	3	1044	ENSG00000113722	CDX1
GO:0015807	L-amino acid transport	3	57030	ENSG00000104888	SLC17A7
GO:0030104	water homeostasis	3	112	ENSG00000174233	ADCY6
GO:0045913	positive regulation of carbohydrate metabolic process	3	5562	ENSG00000132356	PRKAA1
GO:0006970	response to osmotic stress	3	9943	ENSG00000172939	OXSR1
GO:0009583	detection of light stimulus	3	5145	ENSG00000132915	PDE6A
GO:0072078	nephron tubule morphogenesis	3	2247	ENSG00000138685	FGF2
GO:0003151	outflow tract morphogenesis	3	8321	ENSG00000157240	FZD1
GO:0072088	nephron epithelium morphogenesis	3	2247	ENSG00000138685	FGF2
GO:0021675	nerve development	3	55558	ENSG00000130827	PLXNA3
GO:0061333	renal tubule morphogenesis	3	2247	ENSG00000138685	FGF2
GO:0001570	vasculogenesis	3	677	ENSG00000185650	ZFP36L1
GO:1900034	regulation of cellular response to heat	3	5595	ENSG00000102882	MAPK3
GO:0043044	ATP-dependent chromatin remodeling	3	8289	ENSG00000117713	ARID1A
GO:0045815	positive regulation of gene expression, epigenetic	3	8289	ENSG00000117713	ARID1A
GO:0046323	glucose import	3	5562	ENSG00000132356	PRKAA1
GO:0003333	amino acid transmembrane transport	3	57030	ENSG00000104888	SLC17A7
GO:0045682	regulation of epidermis development	3	29841	ENSG00000134317	GRHL1
GO:0014909	smooth muscle cell migration	3	8997	ENSG00000160145	KALRN
GO:0051781	positive regulation of cell division	3	2247	ENSG00000138685	FGF2
GO:0060191	regulation of lipase activity	3	2247	ENSG00000138685	FGF2
GO:0061053	somite development	3	1044	ENSG00000113722	CDX1
GO:0001843	neural tube closure	3	8289	ENSG00000117713	ARID1A
GO:0055072	iron ion homeostasis	3	27102	ENSG00000086232	EIF2AK1
GO:0060606	tube closure	3	8289	ENSG00000117713	ARID1A
GO:0001656	metanephros development	3	10736	ENSG00000170577	SIX2
GO:0055024	regulation of cardiac muscle tissue development	3	2247	ENSG00000138685	FGF2
GO:0014812	muscle cell migration	3	8997	ENSG00000160145	KALRN
GO:0015748	organophosphate ester transport	3	10079	ENSG00000054793	ATP9A
GO:0031623	receptor internalization	3	156	ENSG00000173020	GRK2
GO:0048704	embryonic skeletal system morphogenesis	3	4325	ENSG00000156103	MMP16
GO:1990542	mitochondrial transmembrane transport	3	5565	ENSG00000131791	PRKAB2
GO:0009953	dorsal/ventral pattern formation	3	84504	ENSG00000148826	NKX6-2
GO:0014020	primary neural tube formation	3	8289	ENSG00000117713	ARID1A
GO:0035282	segmentation	3	1044	ENSG00000113722	CDX1
GO:1990823	response to leukemia inhibitory factor	3	8467	ENSG00000153147	SMARCA5
GO:1990830	cellular response to leukemia inhibitory factor	3	8467	ENSG00000153147	SMARCA5
GO:0001657	ureteric bud development	3	2247	ENSG00000138685	FGF2
GO:0032091	negative regulation of protein binding	3	10498	ENSG00000142453	CARM1
GO:0072163	mesonephric epithelium development	3	2247	ENSG00000138685	FGF2
GO:0072164	mesonephric tubule development	3	2247	ENSG00000138685	FGF2
GO:0021510	spinal cord development	3	89780	ENSG00000154342	WNT3A
GO:0014066	regulation of phosphatidylinositol 3-kinase signaling	3	5159	ENSG00000113721	PDGFRB
GO:0030148	sphingolipid biosynthetic process	3	9218	ENSG00000101558	VAPA
GO:2000278	regulation of DNA biosynthetic process	3	80351	ENSG00000107854	TNKS2
GO:0001823	mesonephros development	3	2247	ENSG00000138685	FGF2
GO:0001841	neural tube formation	3	8289	ENSG00000117713	ARID1A
GO:0021761	limbic system development	3	6658	ENSG00000134595	SOX3
GO:0042866	pyruvate biosynthetic process	3	63826	ENSG00000167720	SRR
GO:0007189	adenylate cyclase-activating G-protein coupled receptor signaling pathway	3	56246	ENSG00000170262	MRAP
GO:0014013	regulation of gliogenesis	3	84630	ENSG00000146216	TTBK1
GO:0046620	regulation of organ growth	3	2247	ENSG00000138685	FGF2
GO:0044773	mitotic DNA damage checkpoint	3	55215	ENSG00000140525	FANCI
GO:0051817	modification of morphology or physiology of other organism involved in symbiotic interaction	3	10332	ENSG00000104938	CLEC4M
GO:0019730	antimicrobial humoral response	3	8347	ENSG00000180596	HIST1H2BC
GO:0043279	response to alkaloid	3	8997	ENSG00000160145	KALRN
GO:1904659	glucose transmembrane transport	3	5562	ENSG00000132356	PRKAA1
GO:0007613	memory	3	2648	ENSG00000108773	KAT2A
GO:0042303	molting cycle	3	3861	ENSG00000186847	KRT14
GO:0042633	hair cycle	3	3861	ENSG00000186847	KRT14
GO:0044774	mitotic DNA integrity checkpoint	3	55215	ENSG00000140525	FANCI
GO:0071156	regulation of cell cycle arrest	3	1820	ENSG00000116017	ARID3A
GO:1903749	positive regulation of establishment of protein localization to mitochondrion	3	2648	ENSG00000108773	KAT2A
GO:0008645	hexose transmembrane transport	3	5562	ENSG00000132356	PRKAA1
GO:0015749	monosaccharide transmembrane transport	3	5562	ENSG00000132356	PRKAA1
GO:1905477	positive regulation of protein localization to membrane	3	3002	ENSG00000100453	GZMB
GO:0018022	peptidyl-lysine methylation	3	25895	ENSG00000123427	EEF1AKMT3
GO:0034219	carbohydrate transmembrane transport	3	5562	ENSG00000132356	PRKAA1
GO:0006805	xenobiotic metabolic process	3	1559	ENSG00000138109	CYP2C9
GO:0045598	regulation of fat cell differentiation	3	89780	ENSG00000154342	WNT3A
GO:0001838	embryonic epithelial tube formation	3	8289	ENSG00000117713	ARID1A
GO:0006342	chromatin silencing	3	55051	ENSG00000119720	NRDE2
GO:0048706	embryonic skeletal system development	3	4325	ENSG00000156103	MMP16
GO:0045834	positive regulation of lipid metabolic process	3	5562	ENSG00000132356	PRKAA1
GO:0099565	chemical synaptic transmission, postsynaptic	3	2906	ENSG00000105464	GRIN2D
GO:0008637	apoptotic mitochondrial changes	3	3002	ENSG00000100453	GZMB
GO:0035270	endocrine system development	3	6658	ENSG00000134595	SOX3
GO:1903747	regulation of establishment of protein localization to mitochondrion	3	2648	ENSG00000108773	KAT2A
GO:0009581	detection of external stimulus	3	5145	ENSG00000132915	PDE6A
GO:0030326	embryonic limb morphogenesis	3	2776	ENSG00000156052	GNAQ
GO:0035113	embryonic appendage morphogenesis	3	2776	ENSG00000156052	GNAQ
GO:0060078	regulation of postsynaptic membrane potential	3	2906	ENSG00000105464	GRIN2D
GO:0072175	epithelial tube formation	3	8289	ENSG00000117713	ARID1A
GO:0007498	mesoderm development	3	10736	ENSG00000170577	SIX2
GO:0007006	mitochondrial membrane organization	3	3002	ENSG00000100453	GZMB
GO:0009582	detection of abiotic stimulus	3	5145	ENSG00000132915	PDE6A
GO:0016571	histone methylation	3	10498	ENSG00000142453	CARM1
GO:0034605	cellular response to heat	3	5595	ENSG00000102882	MAPK3
GO:0035023	regulation of Rho protein signal transduction	3	5159	ENSG00000113721	PDGFRB
GO:0099504	synaptic vesicle cycle	3	89780	ENSG00000154342	WNT3A
GO:0042737	drug catabolic process	3	135293	ENSG00000146281	PM20D2
GO:0006090	pyruvate metabolic process	3	63826	ENSG00000167720	SRR
GO:0001837	epithelial to mesenchymal transition	3	3169	ENSG00000129514	FOXA1
GO:0050773	regulation of dendrite development	3	10498	ENSG00000142453	CARM1
GO:0006865	amino acid transport	3	57030	ENSG00000104888	SLC17A7
GO:0051494	negative regulation of cytoskeleton organization	3	6712	ENSG00000173898	SPTBN2
GO:0030879	mammary gland development	3	89780	ENSG00000154342	WNT3A
GO:0045814	negative regulation of gene expression, epigenetic	3	55051	ENSG00000119720	NRDE2
GO:0046165	alcohol biosynthetic process	3	5562	ENSG00000132356	PRKAA1
GO:2000241	regulation of reproductive process	3	4882	ENSG00000159899	NPR2
GO:0055076	transition metal ion homeostasis	3	27102	ENSG00000086232	EIF2AK1
GO:0006754	ATP biosynthetic process	3	5562	ENSG00000132356	PRKAA1
GO:0030534	adult behavior	3	8997	ENSG00000160145	KALRN
GO:0051384	response to glucocorticoid	3	7352	ENSG00000175564	UCP3
GO:0035148	tube formation	3	8289	ENSG00000117713	ARID1A
GO:2001056	positive regulation of cysteine-type endopeptidase activity	3	89780	ENSG00000154342	WNT3A
GO:0030902	hindbrain development	3	8929	ENSG00000109132	PHOX2B
GO:0044344	cellular response to fibroblast growth factor stimulus	3	2247	ENSG00000138685	FGF2
GO:0046467	membrane lipid biosynthetic process	3	9218	ENSG00000101558	VAPA
GO:0006334	nucleosome assembly	3	8347	ENSG00000180596	HIST1H2BC
GO:0048659	smooth muscle cell proliferation	3	2247	ENSG00000138685	FGF2
GO:0008643	carbohydrate transport	3	5562	ENSG00000132356	PRKAA1
GO:0009187	cyclic nucleotide metabolic process	3	5139	ENSG00000172572	PDE3A
GO:0016573	histone acetylation	3	2648	ENSG00000108773	KAT2A
GO:0045931	positive regulation of mitotic cell cycle	3	5159	ENSG00000113721	PDGFRB
GO:0035107	appendage morphogenesis	3	2776	ENSG00000156052	GNAQ
GO:0035108	limb morphogenesis	3	2776	ENSG00000156052	GNAQ
GO:0051028	mRNA transport	3	677	ENSG00000185650	ZFP36L1
GO:0010212	response to ionizing radiation	3	143570	ENSG00000166435	XRRA1
GO:0018393	internal peptidyl-lysine acetylation	3	2648	ENSG00000108773	KAT2A
GO:0030856	regulation of epithelial cell differentiation	3	29841	ENSG00000134317	GRHL1
GO:0071774	response to fibroblast growth factor	3	2247	ENSG00000138685	FGF2
GO:0009206	purine ribonucleoside triphosphate biosynthetic process	3	5562	ENSG00000132356	PRKAA1
GO:0009145	purine nucleoside triphosphate biosynthetic process	3	5562	ENSG00000132356	PRKAA1
GO:0035567	non-canonical Wnt signaling pathway	3	5145	ENSG00000132915	PDE6A
GO:0140053	mitochondrial gene expression	3	5562	ENSG00000132356	PRKAA1
GO:0003205	cardiac chamber development	3	6909	ENSG00000121068	TBX2
GO:0050864	regulation of B cell activation	3	89780	ENSG00000154342	WNT3A
GO:0051100	negative regulation of binding	3	10498	ENSG00000142453	CARM1
GO:0007033	vacuole organization	3	157807	ENSG00000177182	CLVS1
GO:0009201	ribonucleoside triphosphate biosynthetic process	3	5562	ENSG00000132356	PRKAA1
GO:0018394	peptidyl-lysine acetylation	3	2648	ENSG00000108773	KAT2A
GO:2001252	positive regulation of chromosome organization	3	80351	ENSG00000107854	TNKS2
GO:0031960	response to corticosteroid	3	7352	ENSG00000175564	UCP3
GO:0043488	regulation of mRNA stability	3	10642	ENSG00000159217	IGF2BP1
GO:0006665	sphingolipid metabolic process	3	9218	ENSG00000101558	VAPA
GO:0031497	chromatin assembly	3	8347	ENSG00000180596	HIST1H2BC
GO:0007519	skeletal muscle tissue development	3	5562	ENSG00000132356	PRKAA1
GO:0009127	purine nucleoside monophosphate biosynthetic process	3	5562	ENSG00000132356	PRKAA1
GO:0009168	purine ribonucleoside monophosphate biosynthetic process	3	5562	ENSG00000132356	PRKAA1
GO:0007093	mitotic cell cycle checkpoint	3	55215	ENSG00000140525	FANCI
GO:0062013	positive regulation of small molecule metabolic process	3	5562	ENSG00000132356	PRKAA1
GO:0043123	positive regulation of I-kappaB kinase/NF-kappaB signaling	3	57161	ENSG00000139946	PELI2
GO:0010822	positive regulation of mitochondrion organization	3	2648	ENSG00000108773	KAT2A
GO:0043487	regulation of RNA stability	3	10642	ENSG00000159217	IGF2BP1
GO:0043534	blood vessel endothelial cell migration	3	2247	ENSG00000138685	FGF2
GO:0030308	negative regulation of cell growth	3	89780	ENSG00000154342	WNT3A
GO:0051099	positive regulation of binding	3	89780	ENSG00000154342	WNT3A
GO:0009142	nucleoside triphosphate biosynthetic process	3	5562	ENSG00000132356	PRKAA1
GO:0010950	positive regulation of endopeptidase activity	3	89780	ENSG00000154342	WNT3A
GO:0043112	receptor metabolic process	3	156	ENSG00000173020	GRK2
GO:0060538	skeletal muscle organ development	3	5562	ENSG00000132356	PRKAA1
GO:0006109	regulation of carbohydrate metabolic process	3	5562	ENSG00000132356	PRKAA1
GO:0009408	response to heat	3	5595	ENSG00000102882	MAPK3
GO:0071466	cellular response to xenobiotic stimulus	3	1559	ENSG00000138109	CYP2C9
GO:0071772	response to BMP	3	8929	ENSG00000109132	PHOX2B
GO:0071773	cellular response to BMP stimulus	3	8929	ENSG00000109132	PHOX2B
GO:0043902	positive regulation of multi-organism process	3	5595	ENSG00000102882	MAPK3
GO:0097529	myeloid leukocyte migration	3	5595	ENSG00000102882	MAPK3
GO:0009156	ribonucleoside monophosphate biosynthetic process	3	5562	ENSG00000132356	PRKAA1
GO:0048639	positive regulation of developmental growth	3	2247	ENSG00000138685	FGF2
GO:0015698	inorganic anion transport	3	2557	ENSG00000109158	GABRA4
GO:0007219	Notch signaling pathway	3	6909	ENSG00000121068	TBX2
GO:0061013	regulation of mRNA catabolic process	3	10642	ENSG00000159217	IGF2BP1
GO:0006694	steroid biosynthetic process	3	5562	ENSG00000132356	PRKAA1
GO:0008037	cell recognition	3	56130	ENSG00000113211	PCDHB6
GO:0048002	antigen processing and presentation of peptide antigen	3	6712	ENSG00000173898	SPTBN2
GO:0031032	actomyosin structure organization	3	5159	ENSG00000113721	PDGFRB
GO:1901136	carbohydrate derivative catabolic process	3	2247	ENSG00000138685	FGF2
GO:1901215	negative regulation of neuron death	3	89780	ENSG00000154342	WNT3A
GO:0009124	nucleoside monophosphate biosynthetic process	3	5562	ENSG00000132356	PRKAA1
GO:1903046	meiotic cell cycle process	3	245711	ENSG00000163806	SPDYA
GO:0072655	establishment of protein localization to mitochondrion	3	2648	ENSG00000108773	KAT2A
GO:0070585	protein localization to mitochondrion	3	2648	ENSG00000108773	KAT2A
GO:0050657	nucleic acid transport	3	677	ENSG00000185650	ZFP36L1
GO:0050658	RNA transport	3	677	ENSG00000185650	ZFP36L1
GO:0017038	protein import	3	10736	ENSG00000170577	SIX2
GO:0051236	establishment of RNA localization	3	677	ENSG00000185650	ZFP36L1
GO:0032869	cellular response to insulin stimulus	3	5562	ENSG00000132356	PRKAA1
GO:0006888	ER to Golgi vesicle-mediated transport	3	6712	ENSG00000173898	SPTBN2
GO:0000956	nuclear-transcribed mRNA catabolic process	3	27258	ENSG00000170860	LSM3
GO:0071897	DNA biosynthetic process	3	80351	ENSG00000107854	TNKS2
GO:0022618	ribonucleoprotein complex assembly	3	79084	ENSG00000116455	WDR77
GO:0032271	regulation of protein polymerization	3	6712	ENSG00000173898	SPTBN2
GO:0051701	interaction with host	3	10332	ENSG00000104938	CLEC4M
GO:2001234	negative regulation of apoptotic signaling pathway	3	80237	ENSG00000128886	ELL3
GO:0032872	regulation of stress-activated MAPK cascade	3	5595	ENSG00000102882	MAPK3
GO:0070302	regulation of stress-activated protein kinase signaling cascade	3	5595	ENSG00000102882	MAPK3
GO:0051054	positive regulation of DNA metabolic process	3	80351	ENSG00000107854	TNKS2
GO:0006643	membrane lipid metabolic process	3	9218	ENSG00000101558	VAPA
GO:0019882	antigen processing and presentation	3	6712	ENSG00000173898	SPTBN2
